episode,query_idx,key,value,pred,correct,rank
124,5,2,46,46,1,1
124,6,34,21,21,1,1
124,7,33,46,46,1,1
125,0,36,8,16,0,33
125,1,57,3,16,0,18
125,2,9,16,16,1,1
125,3,40,16,16,1,1
125,4,26,52,52,1,1
125,5,12,16,16,1,1
125,6,29,35,35,1,1
125,7,18,59,59,1,1
126,0,21,48,32,0,4
126,1,11,6,32,0,7
126,2,10,38,32,0,5
126,3,30,12,32,0,8
126,4,28,44,32,0,12
126,5,53,7,32,0,5
126,6,32,5,1,0,3
126,7,1,40,40,1,1
127,0,48,58,58,1,1
127,1,55,3,6,0,33
127,2,9,14,6,0,10
127,3,52,15,22,0,13
127,4,6,22,17,0,2
127,5,56,4,17,0,2
127,6,21,58,17,0,2
127,7,17,38,48,0,2
128,0,17,3,24,0,3
128,1,13,21,24,0,9
128,2,7,39,24,0,3
128,3,61,38,24,0,6
128,4,39,24,24,1,1
128,5,29,41,11,0,6
128,6,11,62,24,0,2
128,7,24,17,17,1,1
129,0,4,57,11,0,11
129,1,31,11,11,1,1
129,2,23,5,41,0,9
129,3,8,11,25,0,5
129,4,32,30,61,0,6
129,5,57,61,25,0,2
129,6,15,41,25,0,3
129,7,33,25,25,1,1
130,0,18,20,27,0,10
130,1,3,43,27,0,16
130,2,21,50,27,0,23
130,3,46,35,0,0,6
130,4,30,32,0,0,13
130,5,27,29,0,0,4
130,6,49,15,0,0,3
130,7,42,0,0,1,1
131,0,12,28,7,0,7
131,1,55,8,7,0,11
131,2,30,9,45,0,7
131,3,53,39,33,0,8
131,4,16,7,7,1,1
131,5,33,38,30,0,6
131,6,45,18,14,0,3
131,7,14,30,30,1,1
132,0,12,0,11,0,5
132,1,16,11,11,1,1
132,2,14,51,57,0,2
132,3,1,45,57,0,6
132,4,2,47,57,0,11
132,5,0,6,57,0,4
132,6,58,11,57,0,3
132,7,28,57,57,1,1
133,0,30,53,51,0,12
133,1,35,57,51,0,7
133,2,29,21,32,0,4
133,3,32,25,15,0,9
133,4,38,13,15,0,4
133,5,15,28,28,1,1
133,6,19,42,51,0,2
133,7,51,30,38,0,2
134,0,61,58,33,0,6
134,1,28,62,33,0,3
134,2,26,33,33,1,1
134,3,33,28,21,0,6
134,4,10,35,21,0,4
134,5,56,21,25,0,2
134,6,1,25,8,0,2
134,7,8,44,44,1,1
135,0,21,22,13,0,13
135,1,16,9,11,0,4
135,2,20,30,11,0,3
135,3,43,56,40,0,2
135,4,40,30,11,0,7
135,5,58,21,11,0,5
135,6,13,11,11,1,1
135,7,63,3,56,0,2
136,0,29,12,37,0,3
136,1,27,40,37,0,12
136,2,37,48,29,0,8
136,3,8,51,29,0,8
136,4,5,46,52,0,8
136,5,55,29,29,1,1
136,6,52,19,19,1,1
136,7,16,22,22,1,1
137,0,61,27,33,0,3
137,1,24,5,33,0,5
137,2,48,54,26,0,5
137,3,5,41,26,0,16
137,4,60,33,26,0,3
137,5,4,26,26,1,1
137,6,29,22,22,1,1
137,7,43,18,18,1,1
138,0,30,47,58,0,10
138,1,41,34,58,0,5
138,2,58,1,31,0,8
138,3,13,44,31,0,12
138,4,15,31,31,1,1
138,5,57,14,6,0,6
138,6,6,62,4,0,4
138,7,56,4,4,1,1
139,0,23,39,43,0,2
139,1,37,11,43,0,3
139,2,20,39,39,1,1
139,3,57,16,43,0,5
139,4,53,43,43,1,1
139,5,61,43,9,0,5
139,6,44,33,33,1,1
139,7,9,22,22,1,1
140,0,32,47,15,0,10
140,1,21,20,15,0,6
140,2,0,39,15,0,10
140,3,50,29,15,0,6
140,4,15,51,35,0,6
140,5,24,52,32,0,3
140,6,35,32,32,1,1
140,7,46,42,42,1,1
141,0,38,32,34,0,11
141,1,24,6,34,0,14
141,2,0,34,34,1,1
141,3,26,36,2,0,7
141,4,63,28,2,0,4
141,5,46,57,2,0,2
141,6,34,2,2,1,1
141,7,20,2,2,1,1
142,0,9,37,38,0,18
142,1,26,41,36,0,13
142,2,25,58,38,0,12
142,3,24,57,36,0,9
142,4,38,29,36,0,2
142,5,3,60,36,0,2
142,6,42,11,36,0,2
142,7,49,36,36,1,1
143,0,29,59,45,0,14
143,1,23,17,45,0,5
143,2,41,38,45,0,2
143,3,33,21,45,0,3
143,4,61,31,45,0,4
143,5,45,32,38,0,3
143,6,3,45,22,0,3
143,7,22,38,38,1,1
144,0,34,3,0,0,3
144,1,22,52,0,0,3
144,2,0,23,63,0,9
144,3,31,43,63,0,13
144,4,41,51,63,0,4
144,5,58,17,63,0,6
144,6,38,63,62,0,2
144,7,62,50,50,1,1
145,0,46,10,45,0,12
145,1,53,45,31,0,2
145,2,25,9,56,0,3
145,3,27,35,56,0,4
145,4,61,56,56,1,1
145,5,38,19,31,0,2
145,6,9,56,56,1,1
145,7,31,57,57,1,1
146,0,59,55,11,0,30
146,1,21,50,11,0,4
146,2,11,61,25,0,5
146,3,25,47,0,0,7
146,4,17,0,0,1,1
146,5,33,38,63,0,5
146,6,9,11,63,0,3
146,7,15,63,63,1,1
147,0,30,28,35,0,7
147,1,21,59,35,0,7
147,2,0,35,35,1,1
147,3,43,39,2,0,3
147,4,42,31,2,0,8
147,5,5,15,2,0,2
147,6,61,2,22,0,2
147,7,22,12,12,1,1
148,0,10,57,32,0,15
148,1,55,53,0,0,5
148,2,62,32,23,0,8
148,3,21,11,23,0,4
148,4,0,17,37,0,2
148,5,40,7,37,0,4
148,6,16,5,23,0,3
148,7,23,37,37,1,1
149,0,36,13,17,0,16
149,1,29,34,17,0,12
149,2,44,27,39,0,11
149,3,23,17,39,0,8
149,4,25,60,62,0,10
149,5,39,40,40,1,1
149,6,54,45,58,0,2
149,7,58,62,62,1,1
150,0,37,24,9,0,17
150,1,28,13,9,0,13
150,2,60,29,42,0,7
150,3,35,41,42,0,9
150,4,42,9,16,0,7
150,5,48,45,7,0,2
150,6,7,18,16,0,3
150,7,16,62,62,1,1
151,0,43,61,61,1,1
151,1,41,37,61,0,6
151,2,12,49,61,0,5
151,3,6,19,31,0,7
151,4,5,38,31,0,8
151,5,33,3,31,0,5
151,6,61,14,31,0,3
151,7,31,4,4,1,1
152,0,8,46,0,0,2
152,1,46,23,0,0,3
152,2,0,35,57,0,2
152,3,40,53,24,0,6
152,4,10,24,57,0,3
152,5,49,9,50,0,5
152,6,17,57,57,1,1
152,7,11,50,50,1,1
153,0,61,24,17,0,6
153,1,55,60,17,0,8
153,2,63,0,17,0,7
153,3,17,47,51,0,10
153,4,51,17,1,0,5
153,5,33,1,28,0,3
153,6,28,55,7,0,3
153,7,7,5,5,1,1
154,0,3,46,15,0,6
154,1,30,53,15,0,3
154,2,29,9,15,0,8
154,3,47,18,15,0,6
154,4,41,16,15,0,8
154,5,40,15,15,1,1
154,6,43,55,55,1,1
154,7,35,10,10,1,1
155,0,21,13,9,0,5
155,1,52,9,20,0,2
155,2,43,6,20,0,6
155,3,20,23,33,0,2
155,4,11,62,42,0,2
155,5,38,42,58,0,3
155,6,40,58,58,1,1
155,7,33,8,8,1,1
156,0,8,16,15,0,4
156,1,21,55,15,0,8
156,2,41,24,15,0,4
156,3,15,3,29,0,3
156,4,39,3,29,0,7
156,5,29,15,62,0,3
156,6,47,29,29,1,1
156,7,62,32,32,1,1
157,0,40,49,32,0,5
157,1,46,9,24,0,13
157,2,27,24,24,1,1
157,3,3,57,32,0,2
157,4,32,8,0,0,3
157,5,59,2,25,0,7
157,6,0,12,25,0,2
157,7,5,25,25,1,1
158,0,7,13,62,0,10
158,1,56,33,62,0,13
158,2,62,29,19,0,4
158,3,11,9,19,0,3
158,4,6,62,19,0,4
158,5,32,38,51,0,7
158,6,19,47,51,0,3
158,7,51,55,55,1,1
159,0,3,48,61,0,6
159,1,22,41,12,0,12
159,2,11,12,12,1,1
159,3,50,49,37,0,3
159,4,37,12,61,0,9
159,5,61,51,56,0,3
159,6,5,42,56,0,2
159,7,56,21,21,1,1
160,0,59,45,11,0,12
160,1,24,52,11,0,6
160,2,0,11,11,1,1
160,3,60,18,18,1,1
160,4,43,2,50,0,3
160,5,55,16,50,0,5
160,6,53,11,50,0,3
160,7,50,61,61,1,1
161,0,56,31,23,0,5
161,1,23,52,52,1,1
161,2,9,2,27,0,5
161,3,29,27,27,1,1
161,4,44,52,53,0,6
161,5,63,37,53,0,3
161,6,53,34,23,0,3
161,7,30,23,23,1,1
162,0,39,58,58,1,1
162,1,10,47,9,0,15
162,2,7,31,9,0,2
162,3,8,9,9,1,1
162,4,21,0,0,1,1
162,5,24,56,56,1,1
162,6,9,16,16,1,1
162,7,22,5,5,1,1
163,0,53,7,38,0,4
163,1,26,2,38,0,11
163,2,13,38,38,1,1
163,3,30,37,38,0,3
163,4,59,38,38,1,1
163,5,11,5,63,0,7
163,6,45,60,63,0,2
163,7,24,63,63,1,1
164,0,31,20,34,0,10
164,1,24,51,40,0,10
164,2,34,40,40,1,1
164,3,14,36,10,0,9
164,4,10,40,63,0,5
164,5,63,6,61,0,3
164,6,61,46,53,0,2
164,7,53,27,27,1,1
165,0,56,25,45,0,14
165,1,48,57,35,0,9
165,2,4,5,35,0,7
165,3,12,23,35,0,5
165,4,18,16,31,0,8
165,5,45,52,35,0,4
165,6,28,31,35,0,2
165,7,22,35,35,1,1
166,0,32,19,19,1,1
166,1,10,19,13,0,9
166,2,40,63,28,0,7
166,3,25,20,13,0,8
166,4,7,43,47,0,7
166,5,47,9,28,0,3
166,6,27,13,28,0,5
166,7,2,28,28,1,1
167,0,44,31,31,1,1
167,1,29,37,37,1,1
167,2,53,15,33,0,8
167,3,30,27,33,0,6
167,4,45,31,33,0,4
167,5,55,14,33,0,3
167,6,18,33,33,1,1
167,7,37,10,10,1,1
168,0,12,0,0,1,1
168,1,38,6,23,0,15
168,2,17,46,60,0,3
168,3,60,9,62,0,8
168,4,23,25,33,0,5
168,5,33,46,37,0,5
168,6,37,62,27,0,3
168,7,26,27,27,1,1
169,0,4,57,21,0,13
169,1,38,27,21,0,5
169,2,27,7,21,0,7
169,3,21,62,9,0,6
169,4,19,47,17,0,7
169,5,9,17,34,0,2
169,6,53,34,34,1,1
169,7,10,31,31,1,1
170,0,28,37,37,1,1
170,1,35,29,19,0,2
170,2,62,32,19,0,9
170,3,18,20,19,0,3
170,4,4,46,19,0,14
170,5,0,55,16,0,2
170,6,19,16,16,1,1
170,7,14,37,37,1,1
171,0,57,6,56,0,11
171,1,36,5,56,0,4
171,2,58,50,56,0,7
171,3,1,8,56,0,10
171,4,31,29,20,0,2
171,5,53,56,20,0,5
171,6,52,55,10,0,2
171,7,10,20,20,1,1
172,0,3,48,18,0,12
172,1,18,13,24,0,18
172,2,24,61,31,0,2
172,3,30,18,31,0,4
172,4,6,31,31,1,1
172,5,45,17,7,0,5
172,6,25,4,7,0,2
172,7,28,7,7,1,1
173,0,37,52,58,0,11
173,1,34,40,58,0,3
173,2,20,63,58,0,14
173,3,58,42,42,1,1
173,4,19,42,58,0,8
173,5,6,33,56,0,2
173,6,56,1,58,0,2
173,7,48,58,58,1,1
174,0,17,3,60,0,15
174,1,40,60,60,1,1
174,2,15,23,0,0,10
174,3,18,22,39,0,6
174,4,7,46,0,0,7
174,5,8,39,0,0,2
174,6,38,28,28,1,1
174,7,60,0,0,1,1
175,0,55,40,34,0,3
175,1,6,59,52,0,7
175,2,33,38,57,0,10
175,3,57,36,36,1,1
175,4,52,24,24,1,1
175,5,50,57,20,0,11
175,6,34,4,4,1,1
175,7,47,20,20,1,1
176,0,15,45,12,0,5
176,1,18,8,12,0,7
176,2,53,4,4,1,1
176,3,42,62,12,0,7
176,4,19,24,27,0,3
176,5,20,12,27,0,2
176,6,27,29,26,0,2
176,7,22,1,1,1,1
177,0,27,41,41,1,1
177,1,61,25,34,0,10
177,2,30,56,37,0,6
177,3,41,44,37,0,11
177,4,34,5,37,0,9
177,5,21,36,37,0,5
177,6,16,22,37,0,2
177,7,1,37,37,1,1
178,0,9,13,4,0,13
178,1,8,4,4,1,1
178,2,31,4,62,0,5
178,3,33,47,47,1,1
178,4,50,42,42,1,1
178,5,6,28,62,0,2
178,6,30,8,62,0,2
178,7,17,62,62,1,1
179,0,48,55,7,0,9
179,1,39,48,7,0,7
179,2,27,21,7,0,4
179,3,58,12,7,0,3
179,4,63,7,7,1,1
179,5,21,43,4,0,3
179,6,7,4,4,1,1
179,7,46,5,27,0,6
180,0,41,59,59,1,1
180,1,56,37,37,1,1
180,2,40,59,20,0,3
180,3,57,20,20,1,1
180,4,11,3,42,0,7
180,5,8,1,21,0,3
180,6,29,57,42,0,7
180,7,42,21,21,1,1
181,0,39,1,24,0,7
181,1,24,25,57,0,20
181,2,44,3,57,0,5
181,3,58,30,57,0,7
181,4,15,56,57,0,5
181,5,61,57,57,1,1
181,6,50,51,28,0,2
181,7,12,28,28,1,1
182,0,62,6,6,1,1
182,1,12,39,41,0,5
182,2,41,55,6,0,40
182,3,38,6,6,1,1
182,4,40,59,35,0,5
182,5,0,8,53,0,4
182,6,35,14,14,1,1
182,7,53,47,47,1,1
183,0,28,33,14,0,5
183,1,14,23,41,0,6
183,2,63,54,41,0,12
183,3,0,28,15,0,2
183,4,21,14,15,0,7
183,5,16,62,15,0,5
183,6,36,40,15,0,3
183,7,15,41,41,1,1
184,0,42,47,44,0,2
184,1,23,14,44,0,9
184,2,1,10,44,0,4
184,3,38,47,44,0,5
184,4,8,3,44,0,11
184,5,57,55,44,0,7
184,6,26,35,44,0,2
184,7,44,29,29,1,1
185,0,53,3,58,0,7
185,1,13,1,58,0,2
185,2,17,57,58,0,2
185,3,58,49,49,1,1
185,4,6,50,31,0,6
185,5,32,31,20,0,3
185,6,37,51,51,1,1
185,7,20,39,39,1,1
186,0,43,52,3,0,10
186,1,47,54,3,0,4
186,2,34,3,11,0,2
186,3,59,11,61,0,2
186,4,4,33,61,0,4
186,5,10,61,61,1,1
186,6,51,0,0,1,1
186,7,30,41,41,1,1
187,0,49,44,54,0,7
187,1,9,37,39,0,8
187,2,32,39,54,0,2
187,3,10,57,57,1,1
187,4,39,26,54,0,3
187,5,63,46,54,0,5
187,6,54,57,39,0,8
187,7,43,36,36,1,1
188,0,62,22,34,0,3
188,1,21,50,54,0,18
188,2,29,37,54,0,4
188,3,33,34,54,0,2
188,4,39,47,54,0,3
188,5,19,54,54,1,1
188,6,34,2,37,0,8
188,7,37,9,9,1,1
189,0,40,56,56,1,1
189,1,59,28,34,0,8
189,2,58,63,54,0,9
189,3,1,12,20,0,8
189,4,2,51,20,0,6
189,5,54,34,20,0,5
189,6,20,52,60,0,2
189,7,56,60,60,1,1
190,0,44,62,33,0,11
190,1,48,21,14,0,5
190,2,14,28,33,0,3
190,3,57,50,33,0,10
190,4,33,56,58,0,4
190,5,54,39,45,0,3
190,6,12,14,58,0,3
190,7,45,58,58,1,1
191,0,45,8,54,0,5
191,1,16,54,54,1,1
191,2,54,27,32,0,6
191,3,19,15,55,0,7
191,4,55,54,32,0,4
191,5,8,55,51,0,2
191,6,4,62,51,0,3
191,7,51,32,32,1,1
192,0,32,56,56,1,1
192,1,48,28,53,0,9
192,2,53,45,45,1,1
192,3,3,37,47,0,3
192,4,40,31,47,0,4
192,5,52,3,47,0,3
192,6,5,47,53,0,2
192,7,22,53,53,1,1
193,0,11,32,61,0,7
193,1,0,32,61,0,14
193,2,19,61,61,1,1
193,3,49,61,33,0,2
193,4,17,48,33,0,2
193,5,29,33,33,1,1
193,6,33,24,24,1,1
193,7,27,51,51,1,1
194,0,43,38,9,0,2
194,1,6,12,9,0,9
194,2,35,22,9,0,4
194,3,38,60,9,0,9
194,4,63,9,9,1,1
194,5,58,0,9,0,5
194,6,7,9,54,0,3
194,7,47,54,54,1,1
195,0,11,8,8,1,1
195,1,60,45,1,0,16
195,2,7,10,1,0,10
195,3,19,1,1,1,1
195,4,62,17,17,1,1
195,5,41,1,59,0,7
195,6,33,29,59,0,2
195,7,59,8,8,1,1
196,0,30,20,38,0,4
196,1,2,31,38,0,16
196,2,38,48,48,1,1
196,3,7,2,38,0,5
196,4,49,57,38,0,4
196,5,11,38,48,0,2
196,6,48,17,17,1,1
196,7,55,54,54,1,1
197,0,38,23,61,0,9
197,1,33,50,61,0,9
197,2,3,12,61,0,11
197,3,61,49,48,0,7
197,4,30,48,48,1,1
197,5,7,53,3,0,2
197,6,59,61,61,1,1
197,7,31,46,46,1,1
198,0,5,49,59,0,8
198,1,43,59,59,1,1
198,2,62,59,52,0,4
198,3,63,6,36,0,8
198,4,36,20,48,0,5
198,5,13,48,48,1,1
198,6,59,42,52,0,3
198,7,52,54,54,1,1
199,0,18,5,61,0,13
199,1,21,61,61,1,1
199,2,8,28,41,0,3
199,3,19,50,41,0,7
199,4,61,43,41,0,7
199,5,49,41,41,1,1
199,6,17,24,0,0,3
199,7,0,41,41,1,1
