episode,query_idx,key,value,pred,correct,rank
25,0,36,37,40,0,9
25,1,43,2,40,0,9
25,2,16,7,40,0,7
25,3,59,36,40,0,4
25,4,55,5,5,1,1
25,5,3,12,40,0,8
25,6,62,38,42,0,3
25,7,40,42,42,1,1
26,0,41,57,56,0,5
26,1,56,61,32,0,11
26,2,9,15,32,0,6
26,3,59,56,32,0,3
26,4,46,59,32,0,8
26,5,61,10,32,0,10
26,6,42,32,32,1,1
26,7,32,4,4,1,1
27,0,61,2,50,0,2
27,1,53,36,15,0,11
27,2,39,10,15,0,10
27,3,47,59,15,0,7
27,4,21,41,42,0,4
27,5,13,56,50,0,3
27,6,42,15,50,0,2
27,7,46,50,50,1,1
28,0,31,8,23,0,15
28,1,44,24,23,0,4
28,2,35,19,7,0,12
28,3,23,61,7,0,2
28,4,28,2,7,0,11
28,5,11,34,22,0,5
28,6,43,7,7,1,1
28,7,22,29,29,1,1
29,0,47,59,10,0,13
29,1,61,10,10,1,1
29,2,49,31,31,1,1
29,3,14,12,12,1,1
29,4,10,28,3,0,13
29,5,60,45,5,0,5
29,6,5,16,3,0,2
29,7,17,3,3,1,1
30,0,32,49,48,0,2
30,1,3,48,48,1,1
30,2,53,12,51,0,10
30,3,19,51,51,1,1
30,4,8,51,63,0,9
30,5,37,22,49,0,5
30,6,49,26,26,1,1
30,7,14,63,63,1,1
31,0,43,40,42,0,9
31,1,33,26,23,0,14
31,2,21,42,23,0,3
31,3,45,52,23,0,4
31,4,35,45,23,0,4
31,5,10,31,23,0,2
31,6,59,23,23,1,1
31,7,49,23,23,1,1
32,0,15,32,2,0,8
32,1,11,2,2,1,1
32,2,25,27,2,0,6
32,3,41,17,2,0,3
32,4,55,28,2,0,6
32,5,2,29,29,1,1
32,6,17,2,59,0,3
32,7,56,59,59,1,1
33,0,0,48,51,0,4
33,1,22,8,21,0,5
33,2,38,49,21,0,9
33,3,63,21,51,0,2
33,4,29,51,51,1,1
33,5,46,18,11,0,3
33,6,13,11,11,1,1
33,7,2,28,0,0,11
34,0,28,57,23,0,9
34,1,14,23,23,1,1
34,2,53,16,6,0,3
34,3,31,22,6,0,13
34,4,15,10,56,0,6
34,5,47,6,56,0,2
34,6,56,27,27,1,1
34,7,4,24,56,0,3
35,0,35,41,6,0,4
35,1,10,2,6,0,9
35,2,6,9,12,0,11
35,3,8,42,12,0,2
35,4,5,30,12,0,5
35,5,20,18,12,0,2
35,6,14,12,12,1,1
35,7,26,55,55,1,1
36,0,40,46,42,0,9
36,1,33,60,42,0,8
36,2,19,51,42,0,2
36,3,24,38,42,0,3
36,4,22,59,42,0,3
36,5,57,2,42,0,3
36,6,17,42,42,1,1
36,7,58,42,42,1,1
37,0,39,9,26,0,2
37,1,6,39,12,0,9
37,2,16,10,12,0,13
37,3,31,26,12,0,3
37,4,12,21,21,1,1
37,5,42,25,12,0,6
37,6,26,12,44,0,3
37,7,9,44,44,1,1
38,0,3,12,62,0,14
38,1,15,3,20,0,12
38,2,33,63,61,0,10
38,3,55,49,20,0,9
38,4,20,60,62,0,4
38,5,11,36,62,0,3
38,6,34,28,62,0,3
38,7,61,62,62,1,1
39,0,52,1,51,0,8
39,1,53,18,51,0,5
39,2,11,22,55,0,11
39,3,51,34,61,0,6
39,4,42,4,12,0,6
39,5,6,61,25,0,3
39,6,55,12,12,1,1
39,7,10,25,25,1,1
40,0,33,41,31,0,3
40,1,30,40,31,0,8
40,2,39,13,31,0,15
40,3,46,1,31,0,3
40,4,38,50,50,1,1
40,5,52,31,31,1,1
40,6,10,56,56,1,1
40,7,29,16,16,1,1
41,0,12,17,38,0,3
41,1,30,29,38,0,5
41,2,45,17,59,0,7
41,3,10,59,38,0,2
41,4,16,36,38,0,6
41,5,14,59,42,0,4
41,6,4,0,42,0,5
41,7,42,38,38,1,1
42,0,40,47,27,0,12
42,1,24,2,27,0,3
42,2,62,27,27,1,1
42,3,59,43,41,0,46
42,4,3,27,41,0,4
42,5,44,41,41,1,1
42,6,10,2,26,0,2
42,7,31,26,26,1,1
43,0,55,5,7,0,15
43,1,51,14,7,0,5
43,2,7,11,47,0,4
43,3,52,47,47,1,1
43,4,14,7,0,0,2
43,5,44,15,47,0,4
43,6,47,52,0,0,3
43,7,32,0,0,1,1
44,0,25,55,55,1,1
44,1,32,25,50,0,2
44,2,19,59,50,0,10
44,3,24,55,50,0,2
44,4,63,9,50,0,2
44,5,53,8,50,0,40
44,6,50,4,55,0,2
44,7,51,50,50,1,1
45,0,46,60,9,0,2
45,1,38,25,25,1,1
45,2,32,19,9,0,22
45,3,26,40,9,0,11
45,4,50,25,20,0,4
45,5,61,13,0,0,15
45,6,9,23,0,0,3
45,7,20,0,0,1,1
46,0,6,16,15,0,14
46,1,17,63,15,0,7
46,2,15,21,21,1,1
46,3,5,38,38,1,1
46,4,29,26,20,0,4
46,5,52,20,20,1,1
46,6,39,27,27,1,1
46,7,14,33,33,1,1
47,0,34,51,3,0,13
47,1,24,6,3,0,19
47,2,15,1,3,0,17
47,3,35,3,3,1,1
47,4,0,17,17,1,1
47,5,3,23,4,0,3
47,6,49,40,4,0,3
47,7,51,4,4,1,1
48,0,44,33,42,0,10
48,1,17,18,42,0,6
48,2,45,11,42,0,2
48,3,54,16,42,0,16
48,4,6,29,42,0,4
48,5,20,42,42,1,1
48,6,60,5,12,0,2
48,7,12,21,21,1,1
49,0,50,42,24,0,9
49,1,54,20,60,0,11
49,2,32,55,43,0,4
49,3,43,60,6,0,3
49,4,24,17,5,0,4
49,5,5,33,33,1,1
49,6,25,18,6,0,6
49,7,14,6,6,1,1
50,0,59,26,63,0,7
50,1,5,8,63,0,7
50,2,36,9,63,0,9
50,3,63,49,49,1,1
50,4,53,15,12,0,5
50,5,7,33,12,0,4
50,6,4,43,43,1,1
50,7,19,12,12,1,1
51,0,26,61,62,0,8
51,1,62,39,57,0,7
51,2,27,28,57,0,16
51,3,8,59,30,0,3
51,4,19,49,30,0,6
51,5,23,57,41,0,2
51,6,41,62,30,0,2
51,7,30,26,26,1,1
52,0,8,43,12,0,14
52,1,47,18,12,0,5
52,2,44,45,20,0,5
52,3,13,37,41,0,6
52,4,20,48,41,0,16
52,5,50,12,32,0,5
52,6,57,32,41,0,2
52,7,25,41,41,1,1
53,0,48,29,29,1,1
53,1,51,15,25,0,10
53,2,54,52,25,0,6
53,3,1,35,35,1,1
53,4,55,29,29,1,1
53,5,14,49,25,0,4
53,6,2,28,25,0,4
53,7,46,25,1,0,3
54,0,56,61,9,0,19
54,1,55,32,9,0,5
54,2,35,26,9,0,6
54,3,19,43,9,0,7
54,4,44,60,9,0,2
54,5,18,60,9,0,3
54,6,42,9,9,1,1
54,7,13,9,9,1,1
55,0,33,0,31,0,45
55,1,16,29,31,0,3
55,2,59,39,31,0,9
55,3,62,42,31,0,6
55,4,21,4,31,0,8
55,5,31,62,22,0,6
55,6,19,31,22,0,2
55,7,49,22,22,1,1
56,0,43,25,42,0,7
56,1,57,0,42,0,5
56,2,42,57,61,0,18
56,3,13,52,61,0,10
56,4,61,5,48,0,5
56,5,18,48,29,0,2
56,6,29,2,24,0,3
56,7,24,42,42,1,1
57,0,42,37,44,0,8
57,1,12,48,62,0,5
57,2,58,9,62,0,3
57,3,27,62,62,1,1
57,4,30,44,44,1,1
57,5,16,17,51,0,7
57,6,51,44,7,0,3
57,7,62,7,7,1,1
58,0,34,48,48,1,1
58,1,21,50,4,0,23
58,2,4,48,48,1,1
58,3,13,7,10,0,6
58,4,10,63,30,0,5
58,5,31,30,4,0,4
58,6,6,40,40,1,1
58,7,37,4,48,0,2
59,0,42,11,44,0,15
59,1,4,31,31,1,1
59,2,35,19,7,0,4
59,3,62,52,7,0,8
59,4,44,63,7,0,3
59,5,7,42,50,0,5
59,6,50,17,32,0,4
59,7,39,32,19,0,2
60,0,60,42,23,0,13
60,1,0,20,34,0,4
60,2,22,24,34,0,3
60,3,23,34,56,0,2
60,4,8,34,56,0,18
60,5,7,14,56,0,13
60,6,2,56,56,1,1
60,7,9,0,0,1,1
61,0,13,20,2,0,7
61,1,58,16,2,0,3
61,2,25,23,46,0,32
61,3,2,46,46,1,1
61,4,33,36,32,0,5
61,5,21,19,57,0,2
61,6,61,32,57,0,2
61,7,57,50,50,1,1
62,0,31,10,42,0,14
62,1,14,45,58,0,19
62,2,48,61,42,0,7
62,3,3,52,42,0,7
62,4,56,18,29,0,4
62,5,34,31,29,0,5
62,6,58,42,42,1,1
62,7,38,29,29,1,1
63,0,10,9,27,0,6
63,1,45,58,27,0,12
63,2,62,5,19,0,3
63,3,6,19,27,0,2
63,4,60,52,27,0,2
63,5,1,4,27,0,2
63,6,38,49,50,0,2
63,7,50,27,27,1,1
64,0,4,56,25,0,12
64,1,29,49,25,0,4
64,2,59,25,25,1,1
64,3,39,21,30,0,2
64,4,63,23,23,1,1
64,5,44,62,25,0,5
64,6,36,30,25,0,3
64,7,24,25,25,1,1
65,0,24,12,44,0,3
65,1,63,11,44,0,3
65,2,12,7,32,0,11
65,3,38,44,32,0,2
65,4,15,32,32,1,1
65,5,51,13,33,0,7
65,6,33,19,19,1,1
65,7,45,3,3,1,1
66,0,39,44,23,0,14
66,1,10,32,31,0,12
66,2,8,56,23,0,6
66,3,31,63,23,0,6
66,4,52,37,23,0,2
66,5,29,7,34,0,4
66,6,23,62,34,0,2
66,7,34,56,56,1,1
67,0,5,26,26,1,1
67,1,37,26,5,0,5
67,2,30,51,48,0,5
67,3,4,58,5,0,5
67,4,8,13,43,0,6
67,5,48,0,43,0,4
67,6,45,59,5,0,4
67,7,43,5,5,1,1
68,0,58,32,36,0,3
68,1,14,29,36,0,3
68,2,38,50,36,0,11
68,3,4,31,0,0,5
68,4,35,36,0,0,5
68,5,47,49,21,0,3
68,6,21,60,60,1,1
68,7,0,1,29,0,2
69,0,57,58,61,0,3
69,1,46,52,61,0,5
69,2,8,50,61,0,3
69,3,38,39,61,0,15
69,4,43,11,61,0,10
69,5,24,50,61,0,2
69,6,55,42,61,0,2
69,7,61,62,62,1,1
70,0,1,60,45,0,18
70,1,13,24,25,0,7
70,2,49,26,15,0,9
70,3,25,23,57,0,6
70,4,3,57,57,1,1
70,5,59,15,45,0,2
70,6,45,16,16,1,1
70,7,22,12,12,1,1
71,0,32,23,7,0,10
71,1,11,61,7,0,13
71,2,14,1,7,0,4
71,3,5,45,7,0,15
71,4,42,50,50,1,1
71,5,0,6,27,0,6
71,6,27,33,33,1,1
71,7,7,54,54,1,1
72,0,12,41,33,0,8
72,1,33,18,43,0,3
72,2,14,62,37,0,12
72,3,37,7,43,0,16
72,4,18,47,43,0,6
72,5,21,29,43,0,3
72,6,60,43,43,1,1
72,7,20,54,54,1,1
73,0,43,12,56,0,11
73,1,8,40,56,0,13
73,2,13,24,56,0,8
73,3,5,20,56,0,5
73,4,56,25,54,0,3
73,5,62,51,51,1,1
73,6,39,56,54,0,3
73,7,11,54,54,1,1
74,0,0,1,62,0,43
74,1,45,42,62,0,16
74,2,16,62,62,1,1
74,3,30,62,62,1,1
74,4,35,56,5,0,6
74,5,53,27,62,0,5
74,6,5,62,21,0,3
74,7,21,37,37,1,1
75,0,24,60,51,0,5
75,1,6,32,51,0,3
75,2,56,48,51,0,2
75,3,18,59,51,0,8
75,4,44,19,51,0,6
75,5,48,51,51,1,1
75,6,51,53,41,0,2
75,7,41,28,28,1,1
76,0,36,5,43,0,2
76,1,10,41,43,0,2
76,2,43,8,49,0,3
76,3,4,43,49,0,2
76,4,8,0,49,0,7
76,5,49,4,22,0,22
76,6,22,1,8,0,3
76,7,39,14,43,0,6
77,0,22,27,42,0,9
77,1,6,39,43,0,30
77,2,25,52,42,0,7
77,3,51,48,9,0,3
77,4,43,33,9,0,3
77,5,0,42,42,1,1
77,6,61,26,9,0,2
77,7,19,9,9,1,1
78,0,11,19,60,0,8
78,1,60,24,7,0,2
78,2,24,20,7,0,3
78,3,18,17,7,0,11
78,4,33,18,7,0,9
78,5,37,7,7,1,1
78,6,41,6,59,0,3
78,7,14,59,59,1,1
79,0,2,19,19,1,1
79,1,63,62,27,0,6
79,2,44,14,27,0,5
79,3,49,33,19,0,21
79,4,51,14,19,0,6
79,5,45,19,19,1,1
79,6,5,32,27,0,2
79,7,37,27,27,1,1
80,0,32,8,54,0,5
80,1,55,35,54,0,7
80,2,50,55,54,0,6
80,3,17,51,54,0,2
80,4,8,32,54,0,6
80,5,11,29,54,0,2
80,6,29,24,54,0,3
80,7,53,54,54,1,1
81,0,9,59,59,1,1
81,1,45,6,20,0,20
81,2,17,16,35,0,8
81,3,15,29,20,0,3
81,4,42,0,20,0,6
81,5,35,15,62,0,3
81,6,3,20,20,1,1
81,7,62,51,29,0,2
82,0,23,55,55,1,1
82,1,62,55,55,1,1
82,2,40,16,55,0,9
82,3,56,18,55,0,10
82,4,21,56,54,0,5
82,5,22,54,54,1,1
82,6,36,5,15,0,5
82,7,15,30,30,1,1
83,0,36,3,24,0,7
83,1,62,16,24,0,11
83,2,24,43,5,0,8
83,3,5,56,47,0,33
83,4,47,37,24,0,3
83,5,41,2,24,0,5
83,6,48,22,22,1,1
83,7,25,24,24,1,1
84,0,61,3,24,0,19
84,1,5,24,24,1,1
84,2,0,44,1,0,7
84,3,2,12,1,0,3
84,4,42,6,1,0,4
84,5,1,4,24,0,3
84,6,15,24,48,0,3
84,7,48,1,1,1,1
85,0,32,29,23,0,9
85,1,18,48,23,0,10
85,2,23,52,30,0,10
85,3,30,13,53,0,26
85,4,21,30,53,0,4
85,5,43,37,2,0,9
85,6,53,2,2,1,1
85,7,55,63,34,0,2
86,0,26,16,52,0,11
86,1,8,52,52,1,1
86,2,40,37,52,0,3
86,3,22,52,52,1,1
86,4,0,32,19,0,3
86,5,35,19,54,0,2
86,6,61,54,54,1,1
86,7,12,39,39,1,1
87,0,45,32,46,0,2
87,1,8,31,46,0,6
87,2,60,6,46,0,15
87,3,54,46,25,0,5
87,4,61,25,27,0,5
87,5,58,4,27,0,5
87,6,27,24,24,1,1
87,7,3,18,46,0,4
88,0,49,47,12,0,2
88,1,12,34,26,0,9
88,2,41,0,26,0,10
88,3,37,1,26,0,22
88,4,26,6,32,0,4
88,5,50,61,32,0,8
88,6,35,32,32,1,1
88,7,60,47,47,1,1
89,0,6,53,54,0,15
89,1,39,26,54,0,2
89,2,27,6,54,0,4
89,3,9,61,12,0,37
89,4,54,15,15,1,1
89,5,12,27,30,0,12
89,6,59,47,30,0,2
89,7,30,1,1,1,1
90,0,0,26,15,0,2
90,1,8,26,15,0,5
90,2,28,37,15,0,14
90,3,52,27,15,0,2
90,4,36,57,25,0,3
90,5,53,15,15,1,1
90,6,44,59,25,0,2
90,7,55,25,25,1,1
91,0,51,29,3,0,9
91,1,2,48,60,0,9
91,2,40,24,23,0,19
91,3,23,53,60,0,6
91,4,20,60,60,1,1
91,5,50,11,11,1,1
91,6,3,27,27,1,1
91,7,37,56,56,1,1
92,0,39,36,14,0,10
92,1,33,25,25,1,1
92,2,26,45,14,0,22
92,3,21,41,41,1,1
92,4,63,42,42,1,1
92,5,14,17,43,0,6
92,6,54,43,14,0,4
92,7,32,53,53,1,1
93,0,54,15,55,0,5
93,1,55,63,59,0,8
93,2,52,57,55,0,5
93,3,33,63,56,0,12
93,4,59,18,55,0,10
93,5,56,55,20,0,2
93,6,6,20,16,0,2
93,7,3,16,16,1,1
94,0,30,38,20,0,6
94,1,52,11,60,0,30
94,2,36,50,60,0,3
94,3,26,15,60,0,7
94,4,4,13,60,0,6
94,5,32,55,20,0,4
94,6,20,25,60,0,2
94,7,13,60,60,1,1
95,0,17,58,46,0,6
95,1,11,5,46,0,15
95,2,0,57,46,0,6
95,3,46,39,29,0,2
95,4,1,46,46,1,1
95,5,24,30,29,0,3
95,6,31,20,29,0,2
95,7,14,29,29,1,1
96,0,1,52,59,0,3
96,1,22,5,59,0,5
96,2,3,54,59,0,3
96,3,59,0,63,0,7
96,4,63,62,2,0,3
96,5,16,60,60,1,1
96,6,30,57,2,0,2
96,7,14,2,2,1,1
97,0,39,40,26,0,4
97,1,36,63,23,0,11
97,2,22,24,26,0,18
97,3,53,31,15,0,3
97,4,26,25,11,0,6
97,5,51,5,15,0,5
97,6,60,23,15,0,3
97,7,15,11,11,1,1
98,0,34,31,35,0,2
98,1,6,50,35,0,7
98,2,13,39,35,0,12
98,3,31,35,35,1,1
98,4,29,57,48,0,2
98,5,35,48,48,1,1
98,6,53,16,27,0,4
98,7,27,58,6,0,3
99,0,58,1,1,1,1
99,1,41,34,23,0,4
99,2,35,23,48,0,3
99,3,22,28,48,0,3
99,4,28,48,24,0,2
99,5,23,24,7,0,2
99,6,7,1,1,1,1
99,7,9,60,60,1,1
100,0,30,41,41,1,1
100,1,10,54,39,0,7
100,2,32,63,59,0,9
100,3,46,55,38,0,4
100,4,39,26,38,0,4
100,5,35,16,38,0,8
100,6,52,41,38,0,5
100,7,59,38,38,1,1
101,0,27,5,61,0,13
101,1,44,60,61,0,4
101,2,48,33,61,0,2
101,3,13,42,61,0,2
101,4,61,13,61,0,13
101,5,34,36,61,0,2
101,6,33,61,61,1,1
101,7,35,29,29,1,1
102,0,44,23,42,0,11
102,1,43,19,42,0,7
102,2,18,55,42,0,2
102,3,57,42,42,1,1
102,4,13,50,18,0,4
102,5,31,55,55,1,1
102,6,42,26,59,0,5
102,7,59,1,55,0,2
103,0,23,51,18,0,7
103,1,18,28,30,0,20
103,2,27,18,30,0,4
103,3,4,23,30,0,13
103,4,50,30,30,1,1
103,5,26,5,36,0,3
103,6,58,18,18,1,1
103,7,30,36,36,1,1
104,0,11,6,49,0,32
104,1,36,43,49,0,2
104,2,16,25,49,0,6
104,3,59,43,42,0,5
104,4,49,54,29,0,4
104,5,42,40,22,0,3
104,6,22,39,29,0,2
104,7,29,13,43,0,5
105,0,62,41,24,0,6
105,1,13,48,24,0,3
105,2,27,9,6,0,7
105,3,11,6,32,0,4
105,4,46,20,24,0,8
105,5,32,24,7,0,3
105,6,1,7,0,0,3
105,7,21,0,0,1,1
106,0,22,50,9,0,2
106,1,46,9,9,1,1
106,2,57,8,38,0,5
106,3,40,33,38,0,3
106,4,38,50,50,1,1
106,5,8,21,51,0,2
106,6,51,23,8,0,9
106,7,50,38,38,1,1
107,0,56,59,3,0,10
107,1,44,3,3,1,1
107,2,57,47,3,0,24
107,3,1,35,3,0,4
107,4,25,3,3,1,1
107,5,14,62,27,0,6
107,6,11,29,27,0,2
107,7,27,51,51,1,1
108,0,14,63,34,0,3
108,1,4,34,5,0,5
108,2,21,60,5,0,10
108,3,48,6,5,0,8
108,4,43,19,57,0,7
108,5,35,15,5,0,2
108,6,57,41,5,0,2
108,7,37,5,5,1,1
109,0,25,26,27,0,8
109,1,27,44,41,0,10
109,2,7,38,14,0,5
109,3,36,8,60,0,8
109,4,56,22,57,0,8
109,5,14,10,57,0,7
109,6,63,41,57,0,3
109,7,60,57,57,1,1
110,0,22,19,32,0,8
110,1,46,49,50,0,3
110,2,54,8,39,0,41
110,3,36,50,24,0,3
110,4,15,50,24,0,21
110,5,43,48,24,0,4
110,6,32,39,24,0,3
110,7,23,24,24,1,1
111,0,26,27,30,0,6
111,1,56,19,30,0,9
111,2,53,30,30,1,1
111,3,41,44,63,0,4
111,4,63,24,50,0,23
111,5,60,44,50,0,3
111,6,59,30,50,0,2
111,7,50,36,30,0,2
112,0,3,6,11,0,3
112,1,40,6,0,0,11
112,2,0,58,36,0,3
112,3,53,45,41,0,2
112,4,10,41,41,1,1
112,5,25,28,28,1,1
112,6,44,11,6,0,4
112,7,36,28,10,0,2
113,0,0,6,4,0,40
113,1,4,55,53,0,22
113,2,40,53,53,1,1
113,3,35,53,53,1,1
113,4,23,53,53,1,1
113,5,53,4,34,0,6
113,6,34,33,53,0,2
113,7,19,34,53,0,2
114,0,37,36,29,0,5
114,1,58,14,31,0,4
114,2,2,42,29,0,2
114,3,13,31,29,0,3
114,4,51,28,14,0,8
114,5,35,4,33,0,4
114,6,33,1,29,0,2
114,7,29,14,14,1,1
115,0,3,7,33,0,3
115,1,30,1,41,0,11
115,2,44,33,33,1,1
115,3,21,42,41,0,2
115,4,2,5,41,0,6
115,5,55,15,41,0,3
115,6,13,41,41,1,1
115,7,33,46,46,1,1
116,0,44,41,41,1,1
116,1,30,31,25,0,8
116,2,25,23,47,0,4
116,3,13,3,14,0,17
116,4,47,6,60,0,13
116,5,0,52,60,0,4
116,6,14,25,25,1,1
116,7,18,60,60,1,1
117,0,25,7,35,0,13
117,1,44,47,26,0,5
117,2,35,14,26,0,10
117,3,6,53,26,0,5
117,4,5,60,26,0,4
117,5,26,0,9,0,3
117,6,30,35,9,0,3
117,7,37,9,9,1,1
118,0,41,19,42,0,25
118,1,34,42,5,0,3
118,2,27,33,12,0,7
118,3,5,12,12,1,1
118,4,51,20,30,0,17
118,5,9,63,30,0,2
118,6,46,5,30,0,3
118,7,30,55,9,0,2
119,0,29,46,35,0,5
119,1,31,27,23,0,6
119,2,4,23,11,0,4
119,3,26,52,11,0,3
119,4,8,20,11,0,7
119,5,58,46,11,0,4
119,6,44,10,0,0,7
119,7,0,11,11,1,1
120,0,48,43,40,0,16
120,1,45,31,40,0,10
120,2,15,44,40,0,3
120,3,5,52,52,1,1
120,4,50,1,40,0,5
120,5,58,40,40,1,1
120,6,28,56,20,0,2
120,7,20,18,18,1,1
121,0,19,40,15,0,2
121,1,16,36,15,0,15
121,2,13,25,15,0,14
121,3,63,15,15,1,1
121,4,44,16,59,0,3
121,5,15,62,59,0,4
121,6,30,59,42,0,2
121,7,10,42,42,1,1
122,0,24,63,38,0,26
122,1,15,5,38,0,10
122,2,26,38,38,1,1
122,3,22,49,38,0,17
122,4,11,18,38,0,3
122,5,3,51,38,0,5
122,6,19,38,38,1,1
122,7,6,0,38,0,2
123,0,2,25,56,0,4
123,1,21,37,56,0,35
123,2,6,14,2,0,13
123,3,56,24,2,0,6
123,4,61,33,2,0,4
123,5,53,6,6,1,1
123,6,63,2,50,0,2
123,7,50,18,18,1,1
124,0,50,52,7,0,6
124,1,42,41,41,1,1
124,2,40,37,7,0,4
124,3,60,44,7,0,7
124,4,31,41,7,0,3
