episode,query_idx,key,value,pred,correct,rank
22,2,58,11,64,0,16
22,3,35,2,64,0,22
22,4,12,5,64,0,7
22,5,13,40,64,0,4
22,6,36,1,64,0,18
22,7,63,51,64,0,15
22,8,48,27,64,0,4
22,9,19,41,64,0,6
22,10,40,3,64,0,3
22,11,37,21,64,0,11
22,12,59,13,64,0,7
22,13,9,24,64,0,5
22,14,0,3,64,0,5
22,15,25,18,64,0,5
23,0,0,36,64,0,5
23,1,20,36,64,0,10
23,2,48,0,64,0,36
23,3,39,13,64,0,6
23,4,16,13,64,0,11
23,5,50,3,64,0,3
23,6,52,12,64,0,26
23,7,11,9,64,0,9
23,8,3,4,64,0,14
23,9,34,6,64,0,13
23,10,35,50,64,0,9
23,11,19,16,64,0,10
23,12,5,8,64,0,15
23,13,40,48,64,0,3
23,14,43,26,64,0,9
23,15,57,48,64,0,4
24,0,59,58,64,0,10
24,1,48,6,64,0,4
24,2,26,20,64,0,4
24,3,49,62,64,0,4
24,4,45,10,64,0,44
24,5,47,30,64,0,22
24,6,6,0,64,0,14
24,7,33,16,64,0,21
24,8,8,63,64,0,7
24,9,25,40,64,0,4
24,10,40,28,64,0,45
24,11,2,3,64,0,10
24,12,41,44,64,0,4
24,13,20,62,64,0,7
24,14,15,45,64,0,3
24,15,0,47,64,0,14
25,0,6,7,64,0,25
25,1,14,29,64,0,24
25,2,18,46,64,0,8
25,3,54,58,64,0,18
25,4,39,12,64,0,52
25,5,23,14,64,0,3
25,6,43,53,64,0,5
25,7,24,32,64,0,14
25,8,15,25,64,0,14
25,9,3,39,64,0,9
25,10,22,13,64,0,10
25,11,60,14,64,0,8
25,12,38,34,64,0,18
25,13,59,53,64,0,12
25,14,10,41,64,0,5
25,15,62,20,64,0,3
26,0,14,37,64,0,5
26,1,49,28,64,0,18
26,2,32,12,64,0,52
26,3,0,6,64,0,26
26,4,48,10,64,0,27
26,5,44,61,64,0,9
26,6,63,38,64,0,10
26,7,55,28,64,0,39
26,8,58,56,64,0,16
26,9,19,0,64,0,38
26,10,25,3,64,0,3
26,11,11,54,64,0,13
26,12,35,20,64,0,6
26,13,13,1,64,0,3
26,14,3,34,64,0,12
26,15,46,57,64,0,8
27,0,50,0,64,0,39
27,1,59,2,64,0,17
27,2,53,33,64,0,3
27,3,17,16,64,0,9
27,4,37,10,64,0,39
27,5,41,50,64,0,28
27,6,4,15,64,0,20
27,7,52,4,64,0,17
27,8,51,27,64,0,3
27,9,33,8,64,0,5
27,10,13,27,64,0,3
27,11,12,18,64,0,3
27,12,38,23,64,0,11
27,13,11,48,64,0,5
27,14,40,57,64,0,3
27,15,16,25,64,0,3
28,0,29,14,64,0,6
28,1,52,46,64,0,9
28,2,10,57,64,0,32
28,3,33,53,64,0,13
28,4,20,6,64,0,6
28,5,23,41,64,0,7
28,6,30,63,64,0,7
28,7,3,35,64,0,6
28,8,14,55,64,0,34
28,9,40,6,64,0,11
28,10,13,56,64,0,4
28,11,56,19,64,0,7
28,12,24,44,64,0,3
28,13,44,4,64,0,10
28,14,25,9,64,0,7
28,15,35,33,64,0,7
29,0,15,58,64,0,14
29,1,48,25,64,0,9
29,2,60,31,64,0,7
29,3,8,20,64,0,3
29,4,61,20,64,0,3
29,5,49,10,64,0,63
29,6,5,57,64,0,12
29,7,44,45,64,0,7
29,8,31,34,64,0,8
29,9,21,12,64,0,55
29,10,46,6,64,0,4
29,11,20,13,64,0,3
29,12,3,21,64,0,4
29,13,24,25,64,0,10
29,14,22,3,64,0,4
29,15,45,42,64,0,4
30,0,59,61,64,0,34
30,1,31,47,64,0,3
30,2,2,31,64,0,14
30,3,3,36,64,0,19
30,4,25,62,64,0,9
30,5,16,55,64,0,7
30,6,7,16,64,0,13
30,7,51,5,64,0,23
30,8,15,11,64,0,7
30,9,29,47,64,0,5
30,10,45,48,64,0,5
30,11,9,29,64,0,17
30,12,40,56,64,0,3
30,13,48,62,64,0,6
30,14,50,40,64,0,3
30,15,47,56,64,0,4
31,0,6,35,64,0,23
31,1,2,55,64,0,25
31,2,43,8,64,0,7
31,3,33,5,64,0,16
31,4,61,20,64,0,5
31,5,1,61,64,0,12
31,6,34,54,64,0,4
31,7,37,25,64,0,19
31,8,54,46,64,0,6
31,9,12,16,64,0,6
31,10,48,0,64,0,11
31,11,8,9,64,0,3
31,12,23,32,64,0,5
31,13,9,34,64,0,8
31,14,26,19,64,0,4
31,15,28,43,64,0,7
32,0,57,50,64,0,8
32,1,62,36,64,0,21
32,2,14,15,64,0,7
32,3,31,29,64,0,52
32,4,40,25,64,0,6
32,5,45,50,64,0,21
32,6,22,63,64,0,3
32,7,34,60,64,0,13
32,8,44,32,64,0,8
32,9,24,57,64,0,4
32,10,59,27,64,0,3
32,11,25,27,64,0,3
32,12,63,53,64,0,22
32,13,43,9,64,0,4
32,14,7,17,64,0,8
32,15,13,57,64,0,5
33,0,28,36,64,0,6
33,1,59,36,64,0,12
33,2,10,31,64,0,5
33,3,37,9,64,0,7
33,4,63,43,64,0,14
33,5,13,44,64,0,7
33,6,34,35,64,0,19
33,7,60,31,64,0,11
33,8,22,8,64,0,6
33,9,26,10,64,0,26
33,10,17,21,64,0,15
33,11,8,3,64,0,3
33,12,27,13,64,0,7
33,13,33,20,64,0,4
33,14,3,39,64,0,6
33,15,1,11,64,0,5
34,0,45,5,64,0,21
34,1,51,32,64,0,4
34,2,20,63,64,0,5
34,3,56,57,64,0,12
34,4,24,46,64,0,11
34,5,21,42,64,0,12
34,6,30,18,64,0,13
34,7,63,37,64,0,14
34,8,52,17,64,0,9
34,9,1,32,64,0,10
34,10,28,59,64,0,9
34,11,2,1,64,0,5
34,12,38,44,64,0,10
34,13,11,50,64,0,3
34,14,10,50,64,0,5
34,15,48,62,64,0,3
35,0,45,11,64,0,3
35,1,1,38,64,0,16
35,2,43,37,64,0,8
35,3,21,11,64,0,20
35,4,63,17,64,0,23
35,5,7,42,64,0,16
35,6,9,3,64,0,4
35,7,20,16,64,0,16
35,8,3,56,64,0,7
35,9,25,62,64,0,5
35,10,35,51,64,0,22
35,11,56,23,64,0,9
35,12,6,52,64,0,6
35,13,60,7,64,0,5
35,14,10,32,64,0,4
35,15,28,36,64,0,3
36,0,7,11,64,0,27
36,1,35,34,64,0,5
36,2,46,19,64,0,4
36,3,9,54,64,0,22
36,4,48,10,64,0,13
36,5,3,14,64,0,5
36,6,37,6,64,0,26
36,7,1,35,64,0,22
36,8,34,0,64,0,14
36,9,23,26,64,0,10
36,10,47,7,64,0,4
36,11,27,18,64,0,6
36,12,10,27,64,0,3
36,13,21,19,64,0,5
36,14,36,45,64,0,9
36,15,63,27,64,0,3
37,0,29,56,64,0,12
37,1,25,17,64,0,7
37,2,14,51,64,0,28
37,3,0,47,64,0,28
37,4,48,45,64,0,5
37,5,41,1,64,0,6
37,6,6,30,64,0,3
37,7,55,45,64,0,8
37,8,43,24,64,0,10
37,9,11,17,64,0,10
37,10,2,30,64,0,3
37,11,36,21,64,0,8
37,12,18,9,64,0,4
37,13,30,20,64,0,5
37,14,57,36,64,0,3
37,15,56,22,64,0,6
38,0,62,29,64,0,29
38,1,51,60,64,0,7
38,2,43,53,64,0,17
38,3,38,57,64,0,18
38,4,20,0,64,0,4
38,5,45,35,64,0,17
38,6,16,47,64,0,5
38,7,17,19,64,0,3
38,8,0,6,64,0,8
38,9,31,38,64,0,8
38,10,21,4,64,0,4
38,11,24,17,64,0,8
38,12,44,9,64,0,9
38,13,42,19,64,0,3
38,14,22,47,64,0,16
38,15,26,23,64,0,7
39,0,43,62,64,0,4
39,1,7,31,64,0,4
39,2,47,57,64,0,12
39,3,55,60,64,0,12
39,4,42,22,64,0,16
39,5,52,24,64,0,6
39,6,49,40,64,0,5
39,7,0,51,64,0,10
39,8,62,5,64,0,15
39,9,12,32,64,0,3
39,10,8,62,64,0,7
39,11,23,0,64,0,15
39,12,61,31,64,0,46
39,13,18,32,64,0,3
39,14,29,11,64,0,7
39,15,50,18,64,0,3
40,0,37,52,64,0,8
40,1,26,56,64,0,5
40,2,13,30,64,0,7
40,3,14,10,64,0,48
40,4,17,16,64,0,7
40,5,30,47,64,0,5
40,6,56,17,64,0,12
40,7,25,59,64,0,3
40,8,39,25,64,0,3
40,9,57,50,64,0,4
40,10,51,24,64,0,14
40,11,60,55,64,0,8
40,12,59,22,64,0,16
40,13,49,3,64,0,3
40,14,28,33,64,0,7
40,15,21,8,64,0,23
41,0,28,47,64,0,9
41,1,23,29,64,0,19
41,2,43,15,64,0,5
41,3,48,26,64,0,8
41,4,10,49,64,0,3
41,5,42,55,64,0,4
41,6,59,18,64,0,10
41,7,36,15,64,0,10
41,8,6,57,64,0,4
41,9,49,24,64,0,27
41,10,61,56,64,0,25
41,11,17,37,64,0,4
41,12,45,55,64,0,4
41,13,47,55,64,0,4
41,14,0,26,64,0,15
41,15,57,45,64,0,3
42,0,46,25,64,0,8
42,1,21,14,64,0,19
42,2,13,52,64,0,5
42,3,59,19,64,0,46
42,4,1,27,64,0,12
42,5,50,5,64,0,6
42,6,53,49,64,0,11
42,7,5,17,64,0,11
42,8,52,18,64,0,11
42,9,22,30,64,0,5
42,10,60,51,64,0,9
42,11,56,6,64,0,4
42,12,26,36,64,0,8
42,13,12,26,64,0,5
42,14,0,22,64,0,4
42,15,11,32,64,0,3
43,0,14,1,64,0,19
43,1,9,61,64,0,12
43,2,27,13,64,0,13
43,3,60,31,64,0,4
43,4,38,33,64,0,3
43,5,45,37,64,0,10
43,6,20,12,64,0,56
43,7,23,45,64,0,15
43,8,61,8,64,0,7
43,9,34,31,64,0,8
43,10,53,23,64,0,12
43,11,58,63,64,0,3
43,12,59,43,64,0,11
43,13,30,25,64,0,9
43,14,35,36,64,0,3
43,15,39,34,64,0,12
44,0,12,41,64,0,11
44,1,61,55,64,0,18
44,2,63,48,64,0,12
44,3,56,62,64,0,11
44,4,44,28,64,0,36
44,5,14,47,64,0,8
44,6,10,25,64,0,7
44,7,36,49,64,0,10
44,8,2,39,64,0,16
44,9,5,14,64,0,4
44,10,21,59,64,0,5
44,11,0,42,64,0,13
44,12,33,63,64,0,6
44,13,43,36,64,0,4
44,14,24,40,64,0,3
44,15,40,26,64,0,8
45,0,9,43,64,0,35
45,1,53,10,64,0,17
45,2,11,20,64,0,4
45,3,22,14,64,0,5
45,4,10,23,64,0,7
45,5,50,33,64,0,8
45,6,7,49,64,0,8
45,7,2,26,64,0,15
45,8,5,45,64,0,15
45,9,15,20,64,0,7
45,10,19,29,64,0,9
45,11,41,59,64,0,4
45,12,25,48,64,0,4
45,13,38,47,64,0,12
45,14,3,23,64,0,10
45,15,55,38,64,0,3
46,0,37,44,64,0,7
46,1,25,20,64,0,5
46,2,46,15,64,0,18
46,3,36,49,64,0,12
46,4,59,25,64,0,4
46,5,28,39,64,0,8
46,6,35,56,64,0,3
46,7,34,33,64,0,11
46,8,9,5,64,0,9
46,9,16,21,64,0,3
46,10,22,3,64,0,4
46,11,29,43,64,0,13
46,12,10,31,64,0,9
46,13,48,35,64,0,3
46,14,39,19,64,0,5
46,15,42,54,64,0,4
47,0,8,4,64,0,14
47,1,33,55,64,0,3
47,2,55,7,64,0,3
47,3,2,16,64,0,19
47,4,9,50,64,0,28
47,5,29,31,64,0,12
47,6,63,59,64,0,5
47,7,48,3,64,0,18
47,8,57,1,64,0,11
47,9,0,46,64,0,7
47,10,32,37,64,0,3
47,11,41,43,64,0,13
47,12,14,21,64,0,12
47,13,37,27,64,0,6
47,14,15,30,64,0,4
47,15,18,15,64,0,4
48,0,5,61,64,0,30
48,1,28,58,64,0,16
48,2,30,47,64,0,22
48,3,36,25,64,0,15
48,4,52,31,64,0,12
48,5,26,45,64,0,6
48,6,51,18,64,0,22
48,7,21,57,64,0,14
48,8,1,42,64,0,15
48,9,39,1,64,0,11
48,10,14,54,64,0,30
48,11,48,12,64,0,25
48,12,31,44,64,0,4
48,13,53,0,64,0,12
48,14,11,15,64,0,5
48,15,32,33,64,0,3
49,0,59,63,64,0,11
49,1,31,35,64,0,10
49,2,41,13,64,0,5
49,3,22,57,64,0,4
49,4,13,47,64,0,9
49,5,9,26,64,0,9
49,6,40,44,64,0,3
49,7,8,2,64,0,9
49,8,18,44,64,0,3
49,9,53,41,64,0,4
49,10,38,31,64,0,5
49,11,10,44,64,0,5
49,12,30,10,64,0,21
49,13,57,56,64,0,5
49,14,46,21,64,0,4
49,15,49,57,64,0,3
50,0,54,38,64,0,3
50,1,47,22,64,0,3
50,2,15,51,64,0,17
50,3,34,37,64,0,8
50,4,40,45,64,0,11
50,5,7,52,64,0,8
50,6,38,20,64,0,4
50,7,60,10,64,0,46
50,8,59,35,64,0,6
50,9,50,22,64,0,5
50,10,35,38,64,0,8
50,11,16,45,64,0,9
50,12,22,56,64,0,6
50,13,20,60,64,0,3
50,14,29,4,64,0,25
50,15,24,57,64,0,6
51,0,7,60,64,0,5
51,1,5,59,64,0,13
51,2,62,34,64,0,21
51,3,40,10,64,0,13
51,4,3,19,64,0,3
51,5,27,54,64,0,12
51,6,48,40,64,0,15
51,7,18,22,64,0,15
51,8,36,24,64,0,15
51,9,58,25,64,0,6
51,10,41,23,64,0,3
51,11,60,14,64,0,3
51,12,32,62,64,0,6
51,13,56,10,64,0,49
51,14,63,30,64,0,6
51,15,19,28,64,0,10
52,0,4,52,64,0,8
52,1,41,0,64,0,17
52,2,48,40,64,0,16
52,3,19,17,64,0,4
52,4,57,9,64,0,3
52,5,60,10,64,0,54
52,6,6,60,64,0,7
52,7,16,29,64,0,60
52,8,38,59,64,0,6
52,9,8,9,64,0,3
52,10,43,16,64,0,21
52,11,17,19,64,0,5
52,12,46,14,64,0,3
52,13,15,37,64,0,4
52,14,27,42,64,0,4
52,15,21,9,64,0,3
53,0,25,62,64,0,15
53,1,44,27,64,0,20
53,2,2,51,64,0,20
53,3,4,53,64,0,4
53,4,8,46,64,0,5
53,5,14,57,64,0,14
53,6,11,43,64,0,32
53,7,1,24,64,0,5
53,8,24,1,64,0,3
53,9,10,32,64,0,6
53,10,3,58,64,0,4
53,11,61,49,64,0,7
53,12,33,53,64,0,3
53,13,42,22,64,0,10
53,14,54,9,64,0,4
53,15,53,1,64,0,3
54,0,26,44,64,0,11
54,1,38,58,64,0,4
54,2,19,21,64,0,3
54,3,57,12,64,0,20
54,4,8,21,64,0,3
54,5,46,34,64,0,12
54,6,54,12,64,0,48
54,7,28,32,64,0,4
54,8,3,50,64,0,12
54,9,6,22,64,0,10
54,10,17,0,64,0,16
54,11,14,23,64,0,8
54,12,18,31,64,0,9
54,13,58,33,64,0,3
54,14,61,51,64,0,9
54,15,41,20,64,0,6
55,0,21,56,64,0,22
55,1,4,28,64,0,37
55,2,55,10,64,0,58
55,3,32,6,64,0,9
55,4,19,38,64,0,3
55,5,63,55,64,0,4
55,6,35,0,64,0,29
55,7,20,42,64,0,19
55,8,41,43,64,0,5
55,9,45,33,64,0,3
55,10,43,50,64,0,13
55,11,40,7,64,0,5
55,12,15,34,64,0,3
55,13,25,38,64,0,12
55,14,24,29,64,0,26
55,15,58,34,64,0,3
56,0,3,60,64,0,21
56,1,27,61,64,0,27
56,2,37,1,64,0,3
56,3,6,14,64,0,5
56,4,1,36,64,0,6
56,5,40,42,64,0,14
56,6,5,9,64,0,13
56,7,4,24,64,0,3
56,8,10,54,64,0,14
56,9,62,24,64,0,6
56,10,18,40,64,0,8
56,11,30,27,64,0,5
56,12,22,38,64,0,5
56,13,28,46,64,0,6
56,14,32,26,64,0,4
56,15,25,56,64,0,5
57,0,7,32,64,0,6
57,1,47,17,64,0,4
57,2,37,30,64,0,12
57,3,43,39,64,0,6
57,4,17,61,64,0,21
57,5,50,29,64,0,9
57,6,34,24,64,0,9
57,7,27,9,64,0,9
57,8,52,22,64,0,15
57,9,14,58,64,0,11
57,10,54,29,64,0,19
57,11,35,54,64,0,3
57,12,44,18,64,0,5
57,13,38,24,64,0,15
57,14,55,39,64,0,12
57,15,28,53,64,0,17
58,0,63,30,64,0,4
58,1,23,14,64,0,22
58,2,39,45,64,0,23
58,3,25,19,64,0,24
58,4,4,46,64,0,15
58,5,33,1,64,0,3
58,6,34,63,64,0,5
58,7,29,23,64,0,30
58,8,59,30,64,0,8
58,9,13,36,64,0,7
58,10,15,1,64,0,4
58,11,9,43,64,0,12
58,12,5,27,64,0,5
58,13,17,60,64,0,9
58,14,7,55,64,0,3
58,15,57,17,64,0,4
59,0,21,30,64,0,8
59,1,40,5,64,0,3
59,2,32,25,64,0,14
59,3,17,40,64,0,17
59,4,9,6,64,0,9
59,5,61,24,64,0,12
59,6,2,42,64,0,14
59,7,8,7,64,0,5
59,8,53,5,64,0,7
59,9,50,8,64,0,14
59,10,57,53,64,0,3
59,11,22,31,64,0,6
59,12,30,27,64,0,3
59,13,25,21,64,0,4
59,14,13,36,64,0,7
59,15,59,26,64,0,3
60,0,42,22,64,0,7
60,1,48,18,64,0,7
60,2,56,25,64,0,25
60,3,22,3,64,0,12
60,4,49,36,64,0,4
60,5,41,61,64,0,3
60,6,26,20,64,0,5
60,7,31,5,64,0,15
60,8,13,12,64,0,8
60,9,35,21,64,0,6
60,10,54,61,64,0,4
60,11,18,14,64,0,7
60,12,23,51,64,0,6
60,13,10,30,64,0,11
60,14,32,53,64,0,5
60,15,12,33,64,0,4
61,0,18,29,64,0,12
61,1,25,42,64,0,3
61,2,2,1,64,0,20
61,3,52,25,64,0,13
61,4,62,42,64,0,6
61,5,12,4,64,0,14
61,6,10,38,64,0,4
61,7,11,30,64,0,15
61,8,38,33,64,0,7
61,9,15,14,64,0,3
61,10,16,56,64,0,14
61,11,36,55,64,0,3
61,12,57,12,64,0,20
61,13,47,9,64,0,6
61,14,42,29,64,0,20
61,15,14,11,64,0,9
62,0,47,51,64,0,3
62,1,55,38,64,0,11
62,2,5,41,64,0,3
62,3,12,21,64,0,16
62,4,24,26,64,0,34
