episode,query_idx,key,value,pred,correct,rank
9,3,41,60,64,0,32
9,4,52,56,64,0,31
9,5,38,16,64,0,4
9,6,61,19,64,0,9
9,7,8,55,64,0,15
9,8,6,26,64,0,19
9,9,4,62,64,0,8
9,10,59,50,64,0,11
9,11,10,53,64,0,8
9,12,51,37,64,0,3
9,13,54,45,64,0,9
9,14,37,2,64,0,7
9,15,16,25,64,0,33
10,0,27,10,64,0,33
10,1,0,53,64,0,22
10,2,38,17,64,0,7
10,3,61,44,64,0,18
10,4,52,60,64,0,22
10,5,24,13,64,0,9
10,6,37,32,64,0,10
10,7,63,21,64,0,13
10,8,7,61,64,0,7
10,9,8,46,64,0,7
10,10,47,30,64,0,10
10,11,31,37,64,0,11
10,12,2,47,64,0,15
10,13,43,1,64,0,4
10,14,36,51,64,0,4
10,15,57,41,64,0,8
11,0,30,52,64,0,3
11,1,24,52,64,0,10
11,2,3,62,64,0,9
11,3,9,8,64,0,16
11,4,51,45,64,0,3
11,5,53,17,64,0,21
11,6,57,11,64,0,49
11,7,10,55,64,0,11
11,8,19,15,64,0,3
11,9,13,51,64,0,6
11,10,33,31,64,0,11
11,11,41,58,64,0,10
11,12,35,7,64,0,10
11,13,20,0,64,0,4
11,14,32,54,64,0,3
11,15,34,50,64,0,6
12,0,2,53,64,0,21
12,1,13,8,64,0,15
12,2,60,49,64,0,15
12,3,63,47,64,0,27
12,4,42,45,64,0,22
12,5,28,23,64,0,27
12,6,61,36,64,0,6
12,7,21,28,64,0,10
12,8,25,32,64,0,10
12,9,20,57,64,0,6
12,10,56,31,64,0,3
12,11,7,56,64,0,3
12,12,39,51,64,0,7
12,13,27,25,64,0,41
12,14,62,31,64,0,5
12,15,35,61,64,0,3
13,0,43,54,64,0,23
13,1,14,29,64,0,7
13,2,57,23,64,0,40
13,3,56,46,64,0,19
13,4,32,49,64,0,4
13,5,44,50,64,0,3
13,6,53,33,64,0,20
13,7,31,34,64,0,8
13,8,50,15,64,0,11
13,9,62,6,64,0,5
13,10,17,29,64,0,13
13,11,49,14,64,0,16
13,12,22,61,64,0,10
13,13,48,1,64,0,4
13,14,37,40,64,0,15
13,15,27,19,64,0,7
14,0,13,35,64,0,28
14,1,6,59,64,0,8
14,2,29,22,64,0,6
14,3,14,43,64,0,10
14,4,28,46,64,0,3
14,5,11,39,64,0,8
14,6,16,17,64,0,5
14,7,50,54,64,0,4
14,8,5,33,64,0,13
14,9,8,56,64,0,3
14,10,17,43,64,0,15
14,11,24,21,64,0,8
14,12,45,0,64,0,3
14,13,30,37,64,0,10
14,14,46,8,64,0,5
14,15,48,54,64,0,5
15,0,2,39,64,0,12
15,1,60,59,64,0,9
15,2,44,40,64,0,11
15,3,58,44,64,0,13
15,4,13,51,64,0,4
15,5,47,5,64,0,22
15,6,34,55,64,0,30
15,7,15,47,64,0,14
15,8,41,29,64,0,31
15,9,7,4,64,0,4
15,10,31,4,64,0,6
15,11,54,11,64,0,21
15,12,27,7,64,0,15
15,13,56,50,64,0,7
15,14,51,56,64,0,3
15,15,23,13,64,0,7
16,0,33,29,64,0,25
16,1,17,35,64,0,28
16,2,26,47,64,0,9
16,3,21,36,64,0,12
16,4,30,33,64,0,25
16,5,18,37,64,0,9
16,6,9,16,64,0,21
16,7,27,56,64,0,19
16,8,63,19,64,0,3
16,9,51,15,64,0,9
16,10,62,43,64,0,10
16,11,42,7,64,0,11
16,12,11,50,64,0,10
16,13,19,21,64,0,13
16,14,13,9,64,0,6
16,15,47,2,64,0,5
17,0,25,5,64,0,15
17,1,11,6,64,0,3
17,2,2,54,64,0,3
17,3,58,49,64,0,4
17,4,6,52,64,0,6
17,5,12,37,64,0,15
17,6,19,21,64,0,14
17,7,59,24,64,0,3
17,8,10,19,64,0,7
17,9,48,33,64,0,9
17,10,26,20,64,0,6
17,11,30,40,64,0,17
17,12,23,19,64,0,7
17,13,63,49,64,0,4
17,14,49,62,64,0,5
17,15,18,54,64,0,3
18,0,5,47,64,0,26
18,1,17,58,64,0,9
18,2,37,44,64,0,8
18,3,36,7,64,0,49
18,4,24,39,64,0,6
18,5,45,8,64,0,21
18,6,50,51,64,0,9
18,7,13,11,64,0,45
18,8,1,24,64,0,4
18,9,16,10,64,0,10
18,10,31,55,64,0,11
18,11,42,18,64,0,6
18,12,2,14,64,0,45
18,13,41,23,64,0,5
18,14,35,48,64,0,41
18,15,23,2,64,0,3
19,0,2,51,64,0,10
19,1,41,10,64,0,28
19,2,54,48,64,0,46
19,3,16,32,64,0,12
19,4,40,24,64,0,3
19,5,22,57,64,0,24
19,6,46,36,64,0,3
19,7,26,36,64,0,7
19,8,9,3,64,0,3
19,9,43,24,64,0,3
19,10,28,3,64,0,5
19,11,56,38,64,0,3
19,12,49,0,64,0,6
19,13,23,51,64,0,12
19,14,19,26,64,0,3
19,15,55,50,64,0,17
20,0,3,22,64,0,4
20,1,46,5,64,0,21
20,2,16,53,64,0,18
20,3,0,18,64,0,4
20,4,10,24,64,0,19
20,5,18,22,64,0,17
20,6,23,6,64,0,6
20,7,47,48,64,0,20
20,8,33,28,64,0,10
20,9,36,54,64,0,4
20,10,35,11,64,0,4
20,11,39,42,64,0,3
20,12,42,8,64,0,3
20,13,1,54,64,0,5
20,14,61,52,64,0,8
20,15,11,4,64,0,13
21,0,52,3,64,0,7
21,1,14,33,64,0,14
21,2,31,19,64,0,8
21,3,60,54,64,0,5
21,4,2,28,64,0,12
21,5,17,54,64,0,9
21,6,63,0,64,0,23
21,7,1,12,64,0,4
21,8,3,45,64,0,5
21,9,61,24,64,0,5
21,10,59,8,64,0,4
21,11,50,17,64,0,6
21,12,30,24,64,0,7
21,13,25,36,64,0,3
21,14,19,36,64,0,3
21,15,26,12,64,0,4
22,0,26,36,64,0,11
22,1,18,24,64,0,13
22,2,4,14,64,0,24
22,3,39,33,64,0,13
22,4,7,46,64,0,20
22,5,24,29,64,0,18
22,6,20,60,64,0,19
22,7,57,12,64,0,10
22,8,34,17,64,0,7
22,9,1,35,64,0,14
22,10,8,16,64,0,10
22,11,13,7,64,0,16
22,12,50,45,64,0,6
22,13,17,18,64,0,11
22,14,28,37,64,0,6
22,15,15,6,64,0,4
23,0,1,38,64,0,3
23,1,57,7,64,0,30
23,2,47,54,64,0,6
23,3,16,5,64,0,9
23,4,52,40,64,0,11
23,5,38,1,64,0,6
23,6,37,48,64,0,59
23,7,50,59,64,0,3
23,8,4,3,64,0,10
23,9,61,25,64,0,8
23,10,35,10,64,0,16
23,11,23,25,64,0,11
23,12,6,2,64,0,4
23,13,43,57,64,0,20
23,14,63,23,64,0,3
23,15,55,51,64,0,6
24,0,57,32,64,0,3
24,1,55,30,64,0,9
24,2,17,41,64,0,23
24,3,50,22,64,0,4
24,4,11,44,64,0,9
24,5,47,54,64,0,8
24,6,39,24,64,0,4
24,7,22,0,64,0,14
24,8,46,45,64,0,4
24,9,51,32,64,0,3
24,10,28,48,64,0,19
24,11,63,18,64,0,15
24,12,2,50,64,0,10
24,13,24,32,64,0,3
24,14,36,26,64,0,6
24,15,60,20,64,0,4
25,0,25,40,64,0,32
25,1,61,34,64,0,13
25,2,58,19,64,0,20
25,3,45,47,64,0,52
25,4,37,51,64,0,9
25,5,59,3,64,0,9
25,6,57,21,64,0,12
25,7,32,28,64,0,12
25,8,6,62,64,0,6
25,9,36,49,64,0,11
25,10,56,52,64,0,11
25,11,60,17,64,0,3
25,12,31,27,64,0,4
25,13,10,16,64,0,5
25,14,2,42,64,0,8
25,15,17,46,64,0,3
26,0,11,40,64,0,3
26,1,9,52,64,0,23
26,2,19,22,64,0,5
26,3,21,50,64,0,19
26,4,20,4,64,0,13
26,5,53,25,64,0,39
26,6,8,62,64,0,3
26,7,29,44,64,0,3
26,8,30,28,64,0,11
26,9,44,15,64,0,5
26,10,14,0,64,0,7
26,11,45,57,64,0,25
26,12,4,61,64,0,6
26,13,10,40,64,0,7
26,14,27,62,64,0,5
26,15,3,43,64,0,5
27,0,60,34,64,0,19
27,1,35,36,64,0,8
27,2,47,51,64,0,22
27,3,10,0,64,0,10
27,4,44,15,64,0,6
27,5,59,33,64,0,4
27,6,37,1,64,0,16
27,7,11,31,64,0,14
27,8,28,38,64,0,7
27,9,40,61,64,0,9
27,10,8,35,64,0,20
27,11,22,42,64,0,8
27,12,45,62,64,0,3
27,13,13,32,64,0,21
27,14,33,28,64,0,3
27,15,23,10,64,0,10
28,0,25,1,64,0,23
28,1,4,20,64,0,18
28,2,62,17,64,0,3
28,3,38,18,64,0,5
28,4,56,52,64,0,16
28,5,6,18,64,0,17
28,6,33,14,64,0,24
28,7,24,55,64,0,14
28,8,12,10,64,0,12
28,9,41,62,64,0,3
28,10,47,62,64,0,3
28,11,15,58,64,0,19
28,12,49,43,64,0,3
28,13,34,17,64,0,11
28,14,51,21,64,0,18
28,15,44,45,64,0,13
29,0,15,2,64,0,37
29,1,61,45,64,0,3
29,2,47,45,64,0,8
29,3,3,62,64,0,3
29,4,1,14,64,0,15
29,5,5,50,64,0,3
29,6,8,53,64,0,14
29,7,13,50,64,0,9
29,8,17,48,64,0,15
29,9,62,6,64,0,11
29,10,30,58,64,0,3
29,11,39,61,64,0,21
29,12,35,55,64,0,9
29,13,58,44,64,0,5
29,14,25,27,64,0,3
29,15,54,28,64,0,10
30,0,41,10,64,0,4
30,1,28,29,64,0,24
30,2,15,51,64,0,21
30,3,20,56,64,0,16
30,4,37,22,64,0,3
30,5,22,18,64,0,20
30,6,54,24,64,0,8
30,7,10,23,64,0,22
30,8,35,4,64,0,19
30,9,5,42,64,0,12
30,10,55,27,64,0,3
30,11,30,10,64,0,4
30,12,14,58,64,0,14
30,13,7,3,64,0,7
30,14,61,13,64,0,7
30,15,52,50,64,0,14
31,0,35,27,64,0,3
31,1,63,33,64,0,20
31,2,44,13,64,0,15
31,3,9,11,64,0,36
31,4,2,49,64,0,10
31,5,46,21,64,0,17
31,6,5,53,64,0,8
31,7,55,52,64,0,16
31,8,30,35,64,0,20
31,9,1,28,64,0,15
31,10,31,34,64,0,7
31,11,10,1,64,0,8
31,12,6,17,64,0,11
31,13,29,51,64,0,8
31,14,27,20,64,0,4
31,15,37,27,64,0,3
32,0,61,8,64,0,5
32,1,14,34,64,0,15
32,2,5,53,64,0,27
32,3,20,10,64,0,25
32,4,21,20,64,0,8
32,5,25,16,64,0,6
32,6,29,63,64,0,3
32,7,33,36,64,0,4
32,8,31,9,64,0,7
32,9,22,8,64,0,3
32,10,40,47,64,0,48
32,11,24,42,64,0,12
32,12,36,0,64,0,4
32,13,62,52,64,0,29
32,14,37,63,64,0,3
32,15,2,48,64,0,16
33,0,5,17,64,0,13
33,1,1,63,64,0,4
33,2,62,11,64,0,5
33,3,38,61,64,0,5
33,4,30,3,64,0,3
33,5,63,57,64,0,43
33,6,11,48,64,0,6
33,7,14,62,64,0,3
33,8,51,25,64,0,5
33,9,3,54,64,0,3
33,10,47,7,64,0,31
33,11,21,44,64,0,4
33,12,29,43,64,0,7
33,13,26,48,64,0,17
33,14,25,23,64,0,10
33,15,8,2,64,0,4
34,0,34,54,64,0,3
34,1,59,37,64,0,27
34,2,4,30,64,0,18
34,3,60,63,64,0,12
34,4,55,9,64,0,6
34,5,33,34,64,0,9
34,6,56,32,64,0,10
34,7,21,41,64,0,3
34,8,51,24,64,0,6
34,9,54,41,64,0,5
34,10,25,45,64,0,6
34,11,31,16,64,0,4
34,12,20,25,64,0,28
34,13,28,26,64,0,13
34,14,49,39,64,0,5
34,15,48,43,64,0,25
35,0,12,46,64,0,17
35,1,8,2,64,0,20
35,2,52,55,64,0,25
35,3,35,16,64,0,9
35,4,36,26,64,0,13
35,5,15,57,64,0,6
35,6,21,58,64,0,12
35,7,28,12,64,0,7
35,8,16,33,64,0,5
35,9,37,31,64,0,8
35,10,13,7,64,0,12
35,11,3,28,64,0,9
35,12,6,33,64,0,8
35,13,17,6,64,0,3
35,14,10,56,64,0,5
35,15,57,37,64,0,4
36,0,19,52,64,0,5
36,1,28,25,64,0,25
36,2,49,31,64,0,5
36,3,18,58,64,0,20
36,4,33,57,64,0,17
36,5,34,18,64,0,6
36,6,23,19,64,0,8
36,7,27,5,64,0,9
36,8,20,6,64,0,3
36,9,59,31,64,0,10
36,10,55,34,64,0,7
36,11,6,11,64,0,11
36,12,52,5,64,0,9
36,13,53,9,64,0,8
36,14,62,37,64,0,5
36,15,15,62,64,0,3
37,0,6,26,64,0,8
37,1,22,14,64,0,12
37,2,38,22,64,0,4
37,3,29,53,64,0,4
37,4,43,14,64,0,23
37,5,3,44,64,0,3
37,6,53,44,64,0,3
37,7,40,21,64,0,13
37,8,0,20,64,0,5
37,9,24,40,64,0,15
37,10,18,22,64,0,5
37,11,23,44,64,0,5
37,12,57,4,64,0,12
37,13,7,9,64,0,6
37,14,37,31,64,0,43
37,15,11,9,64,0,5
38,0,7,48,64,0,3
38,1,36,20,64,0,7
38,2,48,3,64,0,6
38,3,31,6,64,0,8
38,4,30,16,64,0,14
38,5,28,37,64,0,10
38,6,1,61,64,0,9
38,7,21,3,64,0,14
38,8,17,48,64,0,38
38,9,12,45,64,0,4
38,10,15,25,64,0,24
38,11,27,32,64,0,3
38,12,13,19,64,0,4
38,13,33,46,64,0,3
38,14,47,7,64,0,3
38,15,60,30,64,0,5
39,0,19,63,64,0,4
39,1,20,2,64,0,8
39,2,24,2,64,0,16
39,3,34,21,64,0,14
39,4,10,46,64,0,4
39,5,38,53,64,0,10
39,6,37,63,64,0,8
39,7,58,24,64,0,6
39,8,62,59,64,0,3
39,9,45,43,64,0,7
39,10,57,48,64,0,33
39,11,17,11,64,0,18
39,12,49,58,64,0,13
39,13,23,36,64,0,3
39,14,29,26,64,0,10
39,15,46,3,64,0,7
40,0,35,37,64,0,5
40,1,54,57,64,0,12
40,2,13,21,64,0,32
40,3,11,4,64,0,32
40,4,61,22,64,0,3
40,5,9,10,64,0,12
40,6,18,44,64,0,17
40,7,59,47,64,0,27
40,8,42,35,64,0,8
40,9,28,3,64,0,5
40,10,38,7,64,0,9
40,11,25,57,64,0,21
40,12,53,12,64,0,10
40,13,14,22,64,0,3
40,14,6,29,64,0,20
40,15,3,38,64,0,4
41,0,63,26,64,0,5
41,1,26,32,64,0,6
41,2,18,3,64,0,11
41,3,25,49,64,0,10
41,4,37,49,64,0,16
41,5,47,48,64,0,5
41,6,54,34,64,0,6
41,7,57,2,64,0,32
41,8,16,4,64,0,3
41,9,45,7,64,0,10
41,10,4,37,64,0,5
41,11,44,54,64,0,3
41,12,42,14,64,0,3
41,13,30,48,64,0,11
41,14,56,14,64,0,3
41,15,60,33,64,0,10
42,0,57,29,64,0,5
42,1,58,23,64,0,30
42,2,40,52,64,0,11
42,3,63,38,64,0,19
42,4,6,31,64,0,7
42,5,27,56,64,0,16
42,6,42,2,64,0,15
42,7,49,37,64,0,10
42,8,61,47,64,0,38
42,9,16,53,64,0,14
42,10,41,44,64,0,12
42,11,60,30,64,0,10
42,12,28,16,64,0,5
42,13,33,55,64,0,5
42,14,19,59,64,0,3
42,15,22,57,64,0,12
43,0,57,53,64,0,9
43,1,56,54,64,0,20
43,2,52,15,64,0,7
43,3,1,29,64,0,5
43,4,22,9,64,0,15
43,5,18,6,64,0,7
43,6,16,23,64,0,8
43,7,51,3,64,0,8
43,8,29,0,64,0,3
43,9,28,5,64,0,12
43,10,23,0,64,0,3
43,11,55,59,64,0,3
43,12,24,0,64,0,4
43,13,50,45,64,0,9
43,14,40,35,64,0,27
43,15,8,20,64,0,5
44,0,14,57,64,0,13
44,1,29,19,64,0,18
44,2,50,31,64,0,15
44,3,12,23,64,0,17
44,4,46,25,64,0,11
44,5,35,32,64,0,7
44,6,41,11,64,0,18
44,7,44,22,64,0,4
44,8,28,57,64,0,45
44,9,39,50,64,0,6
44,10,52,12,64,0,5
44,11,16,9,64,0,6
44,12,40,8,64,0,3
44,13,38,4,64,0,22
44,14,18,37,64,0,4
44,15,8,7,64,0,11
45,0,1,45,64,0,23
45,1,8,31,64,0,25
45,2,37,29,64,0,22
45,3,24,4,64,0,14
45,4,54,15,64,0,3
45,5,60,50,64,0,6
45,6,32,58,64,0,22
45,7,18,46,64,0,8
45,8,20,40,64,0,3
45,9,12,62,64,0,11
45,10,40,17,64,0,12
45,11,11,40,64,0,3
45,12,4,21,64,0,13
45,13,36,56,64,0,7
45,14,38,35,64,0,18
45,15,15,3,64,0,6
46,0,49,61,64,0,10
46,1,0,27,64,0,3
46,2,15,27,64,0,9
46,3,33,56,64,0,4
46,4,62,40,64,0,17
46,5,37,35,64,0,16
46,6,11,51,64,0,3
46,7,61,0,64,0,18
46,8,17,30,64,0,8
46,9,51,50,64,0,12
46,10,2,36,64,0,5
46,11,27,31,64,0,3
46,12,8,26,64,0,8
46,13,44,45,64,0,7
46,14,56,31,64,0,3
46,15,4,24,64,0,6
47,0,9,13,64,0,10
47,1,52,23,64,0,38
47,2,20,59,64,0,8
47,3,30,39,64,0,4
47,4,0,9,64,0,15
47,5,10,25,64,0,23
47,6,61,12,64,0,13
47,7,35,40,64,0,9
47,8,45,57,64,0,22
47,9,55,42,64,0,5
47,10,25,50,64,0,3
47,11,4,39,64,0,8
47,12,50,7,64,0,29
47,13,33,62,64,0,7
47,14,43,46,64,0,4
47,15,21,49,64,0,17
48,0,47,58,64,0,4
48,1,39,8,64,0,18
48,2,53,23,64,0,30
48,3,52,10,64,0,14
48,4,43,50,64,0,16
48,5,45,32,64,0,5
48,6,21,52,64,0,8
48,7,41,20,64,0,21
48,8,34,3,64,0,10
48,9,58,60,64,0,5
48,10,46,55,64,0,26
48,11,38,29,64,0,3
48,12,4,0,64,0,3
48,13,29,44,64,0,5
48,14,19,51,64,0,7
48,15,60,42,64,0,32
49,0,19,0,64,0,6
49,1,58,7,64,0,31
49,2,24,15,64,0,23
49,3,36,27,64,0,3
49,4,57,39,64,0,10
49,5,60,45,64,0,3
49,6,52,3,64,0,12
49,7,20,44,64,0,9
49,8,28,61,64,0,15
49,9,43,54,64,0,6
49,10,56,8,64,0,3
49,11,45,12,64,0,6
49,12,0,29,64,0,5
49,13,8,59,64,0,4
49,14,63,60,64,0,13
49,15,27,50,64,0,7
50,0,50,34,64,0,10
50,1,16,51,64,0,6
50,2,31,30,64,0,5
50,3,1,9,64,0,37
50,4,32,59,64,0,5
50,5,63,46,64,0,4
50,6,34,14,64,0,7
50,7,61,23,64,0,24
50,8,55,5,64,0,3
50,9,12,30,64,0,9
50,10,30,44,64,0,6
50,11,3,21,64,0,20
50,12,5,7,64,0,16
50,13,10,6,64,0,8
50,14,19,5,64,0,3
50,15,54,14,64,0,12
51,0,47,21,64,0,3
51,1,63,22,64,0,11
51,2,24,20,64,0,5
51,3,59,19,64,0,32
51,4,17,15,64,0,9
51,5,8,39,64,0,3
51,6,42,62,64,0,5
51,7,44,3,64,0,18
51,8,23,52,64,0,5
51,9,21,38,64,0,3
51,10,34,49,64,0,17
51,11,39,21,64,0,6
51,12,35,30,64,0,7
51,13,54,17,64,0,11
51,14,4,50,64,0,4
51,15,20,16,64,0,10
52,0,42,21,64,0,11
52,1,27,15,64,0,19
52,2,21,63,64,0,7
52,3,41,55,64,0,5
52,4,29,42,64,0,21
52,5,22,32,64,0,5
52,6,12,52,64,0,3
52,7,9,52,64,0,3
52,8,30,46,64,0,5
52,9,24,51,64,0,12
52,10,55,58,64,0,6
52,11,52,0,64,0,4
52,12,38,53,64,0,7
52,13,14,24,64,0,6
52,14,11,29,64,0,7
52,15,37,16,64,0,26
53,0,44,15,64,0,5
53,1,27,45,64,0,21
53,2,37,18,64,0,10
53,3,31,60,64,0,21
53,4,33,25,64,0,19
53,5,3,20,64,0,5
53,6,35,14,64,0,15
53,7,39,56,64,0,8
53,8,38,39,64,0,4
53,9,51,7,64,0,48
53,10,21,18,64,0,14
53,11,20,8,64,0,7
53,12,4,51,64,0,3
53,13,11,6,64,0,6
53,14,28,17,64,0,33
53,15,59,55,64,0,35
54,0,57,20,64,0,5
54,1,4,32,64,0,4
54,2,48,25,64,0,6
54,3,31,21,64,0,3
54,4,25,48,64,0,23
54,5,41,11,64,0,33
54,6,55,42,64,0,5
54,7,32,43,64,0,11
54,8,26,63,64,0,8
54,9,18,16,64,0,7
54,10,14,21,64,0,10
54,11,34,4,64,0,8
54,12,49,29,64,0,32
54,13,1,19,64,0,12
54,14,22,7,64,0,41
54,15,8,17,64,0,20
55,0,43,40,64,0,49
55,1,5,57,64,0,9
55,2,48,51,64,0,11
55,3,20,57,64,0,34
55,4,12,42,64,0,5
55,5,8,44,64,0,8
55,6,31,11,64,0,36
55,7,23,1,64,0,7
55,8,42,8,64,0,5
55,9,10,54,64,0,6
55,10,2,33,64,0,3
55,11,58,48,64,0,10
55,12,15,33,64,0,3
55,13,35,5,64,0,5
55,14,33,12,64,0,4
55,15,21,49,64,0,6
56,0,34,50,64,0,8
56,1,15,54,64,0,9
56,2,19,52,64,0,12
56,3,6,19,64,0,12
56,4,41,3,64,0,15
56,5,49,23,64,0,17
56,6,5,61,64,0,12
56,7,2,14,64,0,30
56,8,32,59,64,0,3
56,9,50,59,64,0,4
56,10,28,0,64,0,4
56,11,46,21,64,0,11
56,12,0,38,64,0,3
56,13,36,56,64,0,10
56,14,60,2,64,0,10
56,15,12,33,64,0,10
57,0,7,21,64,0,12
57,1,48,41,64,0,3
57,2,26,5,64,0,16
57,3,27,61,64,0,5
57,4,24,19,64,0,17
57,5,38,42,64,0,7
57,6,9,41,64,0,5
57,7,4,2,64,0,12
57,8,33,22,64,0,3
57,9,42,33,64,0,9
57,10,60,22,64,0,4
57,11,57,37,64,0,4
57,12,61,37,64,0,4
57,13,13,18,64,0,23
57,14,40,41,64,0,4
57,15,30,34,64,0,6
58,0,32,31,64,0,26
58,1,45,29,64,0,3
58,2,49,38,64,0,5
58,3,38,56,64,0,6
58,4,44,0,64,0,4
58,5,8,11,64,0,21
58,6,29,23,64,0,35
58,7,60,3,64,0,8
58,8,2,39,64,0,14
58,9,9,51,64,0,5
58,10,4,0,64,0,17
58,11,30,15,64,0,3
58,12,58,4,64,0,3
58,13,36,27,64,0,3
58,14,37,8,64,0,4
58,15,12,19,64,0,32
59,0,59,30,64,0,18
59,1,37,8,64,0,3
59,2,10,8,64,0,5
59,3,17,51,64,0,23
59,4,5,23,64,0,3
59,5,15,40,64,0,13
59,6,36,7,64,0,31
59,7,38,55,64,0,21
59,8,12,23,64,0,4
59,9,29,5,64,0,20
59,10,32,13,64,0,5
59,11,45,56,64,0,8
59,12,23,59,64,0,5
59,13,14,8,64,0,3
59,14,58,52,64,0,10
59,15,6,0,64,0,7
60,0,55,49,64,0,35
60,1,59,0,64,0,15
60,2,8,32,64,0,46
60,3,5,0,64,0,50
60,4,35,23,64,0,15
60,5,12,1,64,0,15
60,6,33,13,64,0,3
60,7,50,36,64,0,5
60,8,42,46,64,0,4
60,9,60,9,64,0,12
60,10,3,50,64,0,9
60,11,25,26,64,0,7
60,12,13,18,64,0,8
60,13,30,10,64,0,28
60,14,11,56,64,0,6
60,15,31,23,64,0,29
61,0,60,14,64,0,42
61,1,3,41,64,0,3
61,2,63,10,64,0,6
61,3,26,3,64,0,4
61,4,4,59,64,0,5
61,5,48,42,64,0,22
61,6,41,11,64,0,25
61,7,22,10,64,0,8
61,8,44,34,64,0,5
61,9,45,43,64,0,13
61,10,18,26,64,0,11
61,11,0,23,64,0,11
61,12,40,24,64,0,5
61,13,31,29,64,0,11
61,14,49,41,64,0,3
61,15,12,3,64,0,4
62,0,18,37,64,0,10
62,1,0,11,64,0,16
62,2,4,26,64,0,25
62,3,46,30,64,0,12
62,4,45,49,64,0,5
