episode,query_idx,key,value,pred,correct,rank
13,0,73,36,134,0,254
13,1,211,72,194,0,159
13,2,209,203,234,0,204
13,3,17,115,111,0,229
13,4,58,44,194,0,43
13,5,134,199,154,0,70
13,6,60,248,192,0,35
13,7,234,225,32,0,110
13,8,106,223,56,0,32
13,9,6,234,35,0,34
13,10,80,142,27,0,43
13,11,107,208,234,0,140
13,12,247,194,95,0,191
13,13,184,79,9,0,94
13,14,109,223,20,0,62
13,15,96,86,234,0,20
14,0,150,225,240,0,247
14,1,63,198,197,0,94
14,2,175,204,50,0,90
14,3,195,41,33,0,39
14,4,207,232,127,0,76
14,5,17,157,65,0,135
14,6,198,130,97,0,31
14,7,177,187,127,0,112
14,8,105,198,33,0,40
14,9,54,11,254,0,50
14,10,55,24,43,0,230
14,11,76,145,177,0,137
14,12,2,234,234,1,1
14,13,80,218,168,0,64
14,14,125,70,137,0,236
14,15,3,227,217,0,95
15,0,64,227,93,0,183
15,1,93,82,174,0,70
15,2,159,198,154,0,148
15,3,189,17,150,0,227
15,4,158,58,11,0,96
15,5,12,251,74,0,213
15,6,148,77,254,0,126
15,7,102,90,183,0,46
15,8,4,223,26,0,94
15,9,181,183,211,0,140
15,10,41,110,160,0,8
15,11,40,187,183,0,254
15,12,153,237,37,0,176
15,13,175,1,50,0,55
15,14,250,202,91,0,5
15,15,84,73,97,0,122
