episode,query_idx,key,value,pred,correct,rank
5,21,240,90,250,0,46
5,22,12,175,172,0,221
5,23,93,215,50,0,246
5,24,249,111,87,0,200
5,25,4,148,223,0,154
5,26,223,239,48,0,75
5,27,105,81,152,0,184
5,28,245,107,237,0,252
5,29,122,188,177,0,35
5,30,214,68,107,0,136
5,31,120,250,242,0,154
5,32,160,228,227,0,55
5,33,135,232,208,0,25
5,34,150,183,156,0,214
5,35,48,40,138,0,81
5,36,197,1,37,0,154
5,37,252,110,244,0,109
5,38,32,175,168,0,59
5,39,7,2,120,0,138
5,40,1,109,107,0,70
5,41,162,63,122,0,250
5,42,16,210,164,0,97
5,43,131,14,164,0,25
5,44,133,205,25,0,15
5,45,35,124,99,0,85
5,46,50,135,35,0,139
5,47,11,4,170,0,19
5,48,177,92,152,0,40
5,49,200,52,15,0,24
5,50,43,53,156,0,185
5,51,18,52,79,0,201
5,52,199,114,149,0,84
5,53,114,39,148,0,162
5,54,140,157,189,0,130
5,55,130,205,96,0,231
5,56,158,23,255,0,229
5,57,94,163,74,0,55
5,58,60,12,192,0,162
5,59,169,162,91,0,215
5,60,22,84,101,0,186
5,61,19,41,143,0,57
5,62,192,54,223,0,88
5,63,107,246,87,0,248
6,0,222,56,36,0,20
6,1,227,209,180,0,229
6,2,224,81,212,0,9
6,3,32,100,209,0,37
6,4,178,27,223,0,250
6,5,62,81,73,0,248
6,6,13,97,43,0,232
6,7,52,29,1,0,142
6,8,102,186,110,0,11
6,9,190,249,142,0,153
6,10,6,56,180,0,152
6,11,50,158,35,0,148
6,12,81,80,32,0,104
6,13,240,66,250,0,198
6,14,118,58,189,0,219
6,15,31,72,68,0,136
6,16,239,98,31,0,214
6,17,241,22,233,0,71
6,18,221,9,116,0,137
6,19,249,95,87,0,206
6,20,203,142,56,0,25
6,21,202,81,190,0,60
6,22,137,87,162,0,112
6,23,215,114,231,0,94
6,24,115,47,15,0,212
6,25,28,44,91,0,38
6,26,154,75,203,0,18
6,27,30,235,163,0,73
6,28,19,58,143,0,81
6,29,254,137,13,0,16
6,30,106,51,152,0,162
6,31,66,156,64,0,179
6,32,164,226,160,0,33
6,33,163,216,103,0,85
6,34,134,251,237,0,92
6,35,170,129,22,0,236
6,36,0,143,208,0,121
6,37,131,74,228,0,110
6,38,189,224,209,0,170
6,39,126,40,238,0,10
6,40,136,230,154,0,221
6,41,55,174,244,0,136
6,42,114,39,148,0,155
6,43,11,31,185,0,98
6,44,48,100,138,0,100
6,45,199,61,149,0,229
6,46,92,169,180,0,48
6,47,56,49,15,0,193
6,48,181,215,40,0,143
6,49,142,127,161,0,191
6,50,146,207,106,0,32
6,51,105,32,160,0,120
6,52,107,199,87,0,5
6,53,177,111,152,0,250
6,54,44,232,28,0,83
6,55,229,184,49,0,232
6,56,34,46,80,0,129
6,57,129,72,10,0,176
6,58,201,56,32,0,202
6,59,253,124,60,0,144
6,60,89,231,115,0,197
6,61,29,174,17,0,58
6,62,21,211,154,0,183
6,63,22,70,101,0,103
7,0,111,19,236,0,22
7,1,107,58,87,0,193
7,2,51,142,111,0,187
7,3,195,120,172,0,241
7,4,117,241,61,0,256
7,5,17,80,6,0,35
7,6,122,107,39,0,209
7,7,26,181,72,0,57
7,8,119,31,142,0,7
7,9,41,140,50,0,237
7,10,19,205,143,0,20
7,11,200,246,15,0,28
7,12,157,177,38,0,131
7,13,85,238,168,0,253
7,14,76,16,176,0,233
7,15,1,226,107,0,194
7,16,16,120,136,0,235
7,17,15,99,4,0,62
7,18,83,34,219,0,16
7,19,137,252,162,0,31
7,20,254,210,35,0,144
7,21,209,92,149,0,35
7,22,32,163,143,0,248
7,23,210,199,217,0,82
7,24,237,168,36,0,234
7,25,164,62,160,0,218
7,26,152,158,254,0,203
7,27,142,109,161,0,11
7,28,188,241,31,0,240
7,29,80,149,141,0,100
7,30,18,168,79,0,240
7,31,55,133,244,0,234
7,32,159,221,153,0,166
7,33,47,230,13,0,45
7,34,194,20,86,0,191
7,35,24,72,136,0,24
7,36,14,171,181,0,154
7,37,102,229,153,0,36
7,38,176,98,64,0,125
7,39,89,125,115,0,220
7,40,105,91,160,0,84
7,41,118,130,189,0,233
7,42,116,202,90,0,122
7,43,187,238,22,0,33
7,44,252,173,244,0,177
7,45,10,59,91,0,84
7,46,44,78,28,0,191
7,47,78,241,146,0,257
7,48,166,66,5,0,61
7,49,162,119,122,0,184
7,50,90,76,74,0,81
7,51,222,14,36,0,95
7,52,48,122,138,0,106
7,53,184,56,5,0,44
7,54,163,56,103,0,111
7,55,169,158,91,0,239
7,56,0,146,208,0,19
7,57,253,211,60,0,170
7,58,13,162,209,0,123
7,59,12,7,110,0,132
7,60,132,154,176,0,58
7,61,165,185,229,0,129
7,62,60,51,192,0,249
7,63,198,188,229,0,246
8,0,33,113,185,0,30
8,1,236,255,64,0,136
8,2,219,174,72,0,242
8,3,209,128,149,0,116
8,4,238,20,45,0,60
8,5,43,91,46,0,171
8,6,97,191,78,0,192
8,7,118,139,189,0,47
8,8,8,20,202,0,93
8,9,149,172,90,0,200
8,10,185,98,24,0,24
8,11,250,2,133,0,83
8,12,224,46,212,0,178
8,13,26,30,72,0,232
8,14,94,83,74,0,193
8,15,134,32,237,0,96
8,16,48,208,226,0,199
8,17,129,158,10,0,222
8,18,98,193,230,0,176
8,19,137,163,162,0,25
8,20,61,180,39,0,154
8,21,161,25,119,0,224
8,22,203,17,56,0,132
8,23,240,151,250,0,213
8,24,136,190,231,0,119
8,25,89,44,115,0,27
8,26,241,148,170,0,130
8,27,249,154,87,0,170
8,28,232,3,25,0,123
8,29,100,84,100,0,100
8,30,218,2,169,0,154
8,31,122,115,39,0,70
8,32,106,220,152,0,170
8,33,60,145,192,0,173
8,34,245,143,237,0,164
8,35,244,164,226,0,26
8,36,230,190,7,0,58
8,37,128,88,192,0,98
8,38,162,104,122,0,116
8,39,46,243,217,0,100
8,40,71,33,175,0,141
8,41,131,80,154,0,123
8,42,180,60,155,0,250
8,43,27,22,233,0,187
8,44,200,66,15,0,131
8,45,153,254,87,0,117
8,46,101,253,14,0,239
8,47,115,17,15,0,14
8,48,243,51,157,0,115
8,49,69,140,201,0,117
8,50,74,175,218,0,221
8,51,107,130,87,0,33
8,52,229,237,49,0,215
8,53,226,13,99,0,128
8,54,120,74,242,0,215
8,55,68,112,154,0,92
8,56,81,33,32,0,225
8,57,110,105,234,0,81
8,58,178,125,223,0,68
8,59,86,238,100,0,235
8,60,88,212,31,0,180
8,61,80,90,141,0,211
8,62,216,160,242,0,239
8,63,117,174,61,0,10
9,0,199,186,149,0,69
9,1,102,60,110,0,193
9,2,233,180,19,0,72
9,3,29,186,17,0,252
9,4,167,158,199,0,133
9,5,253,60,60,1,1
9,6,53,233,135,0,137
9,7,181,182,40,0,48
9,8,189,59,209,0,51
9,9,193,102,123,0,172
9,10,85,79,168,0,164
9,11,31,6,68,0,184
9,12,195,247,165,0,254
9,13,103,204,94,0,136
9,14,36,216,120,0,233
9,15,90,203,74,0,151
9,16,185,121,24,0,151
9,17,120,61,242,0,85
9,18,1,45,107,0,78
9,19,52,246,1,0,85
9,20,61,57,172,0,110
9,21,124,30,67,0,171
9,22,221,178,116,0,8
9,23,83,211,219,0,18
9,24,191,235,77,0,70
9,25,19,30,143,0,79
9,26,68,148,154,0,199
9,27,157,144,38,0,247
9,28,3,205,143,0,20
9,29,254,105,13,0,157
9,30,62,48,73,0,44
9,31,58,148,158,0,6
9,32,248,113,229,0,65
9,33,49,11,198,0,141
9,34,13,3,209,0,123
9,35,229,162,252,0,211
9,36,244,224,226,0,81
9,37,241,140,170,0,13
9,38,121,134,113,0,258
9,39,162,188,122,0,55
9,40,251,126,71,0,176
9,41,122,88,91,0,189
9,42,237,78,36,0,67
9,43,255,69,0,0,128
9,44,128,94,44,0,186
9,45,217,159,185,0,63
9,46,91,49,227,0,219
9,47,78,192,146,0,211
9,48,84,70,6,0,147
9,49,50,107,221,0,89
9,50,129,21,10,0,87
9,51,200,55,15,0,244
9,52,141,115,67,0,64
9,53,2,54,100,0,118
9,54,215,87,231,0,2
9,55,177,69,152,0,54
9,56,226,61,141,0,174
9,57,133,155,25,0,25
9,58,192,8,223,0,151
9,59,220,77,79,0,230
9,60,110,138,234,0,38
9,61,88,217,31,0,30
9,62,5,26,45,0,197
9,63,242,207,255,0,252
10,0,94,186,74,0,29
10,1,39,227,134,0,136
10,2,77,218,34,0,60
10,3,13,58,137,0,28
10,4,238,235,45,0,86
10,5,54,6,96,0,206
10,6,137,86,162,0,187
10,7,248,241,229,0,144
10,8,188,122,31,0,80
10,9,27,30,233,0,111
10,10,194,121,86,0,11
10,11,134,97,165,0,88
10,12,118,231,189,0,246
10,13,237,111,36,0,69
10,14,78,30,146,0,233
10,15,30,131,166,0,197
10,16,226,129,99,0,21
10,17,209,29,149,0,216
10,18,113,65,4,0,42
10,19,91,93,227,0,88
10,20,148,209,250,0,12
10,21,62,15,191,0,113
10,22,211,0,141,0,77
10,23,212,189,65,0,122
10,24,87,195,132,0,85
10,25,162,132,122,0,131
10,26,143,101,16,0,129
10,27,15,124,4,0,157
10,28,23,1,38,0,18
10,29,103,128,239,0,164
10,30,221,81,116,0,99
10,31,58,130,158,0,81
10,32,145,151,73,0,249
10,33,196,184,51,0,59
10,34,49,20,236,0,154
10,35,223,197,164,0,198
10,36,59,53,163,0,251
10,37,3,192,143,0,153
10,38,166,127,5,0,15
10,39,240,26,250,0,217
10,40,130,41,192,0,175
10,41,88,237,31,0,36
10,42,165,242,42,0,215
10,43,50,219,221,0,73
10,44,215,153,231,0,90
10,45,83,137,181,0,222
10,46,71,8,175,0,36
10,47,127,160,14,0,95
10,48,199,10,149,0,166
10,49,97,21,78,0,110
10,50,247,130,140,0,226
10,51,122,60,236,0,170
10,52,61,222,39,0,14
10,53,63,57,249,0,130
10,54,206,228,103,0,238
10,55,24,90,136,0,135
10,56,202,29,190,0,96
10,57,128,124,44,0,192
10,58,99,45,214,0,145
10,59,224,251,212,0,229
10,60,19,24,143,0,124
10,61,140,63,69,0,183
10,62,0,220,208,0,153
10,63,190,66,142,0,103
11,0,184,65,217,0,87
11,1,60,237,192,0,105
11,2,166,156,35,0,208
11,3,0,124,208,0,112
11,4,151,132,199,0,138
11,5,237,170,36,0,118
11,6,88,175,31,0,224
11,7,42,139,246,0,134
11,8,12,109,110,0,11
11,9,163,223,103,0,107
11,10,20,48,142,0,173
11,11,69,172,201,0,169
11,12,107,71,87,0,253
11,13,189,52,209,0,114
11,14,52,29,1,0,127
11,15,115,193,15,0,232
11,16,118,151,189,0,245
11,17,25,100,2,0,256
11,18,124,37,67,0,11
11,19,228,106,217,0,73
11,20,161,186,248,0,80
11,21,167,67,139,0,231
11,22,253,105,60,0,187
11,23,206,91,103,0,7
11,24,221,100,116,0,158
11,25,251,78,71,0,114
11,26,241,182,233,0,138
11,27,64,40,139,0,138
11,28,26,194,72,0,162
11,29,10,53,91,0,14
11,30,111,231,236,0,100
11,31,203,166,56,0,177
11,32,218,142,112,0,249
11,33,68,4,154,0,242
11,34,74,180,218,0,135
11,35,164,207,74,0,201
11,36,54,186,96,0,108
11,37,238,153,45,0,133
11,38,138,26,223,0,231
11,39,77,14,34,0,57
11,40,255,66,0,0,55
11,41,174,125,187,0,167
11,42,83,182,219,0,136
11,43,3,171,143,0,127
11,44,51,24,111,0,134
11,45,117,230,61,0,51
11,46,45,33,114,0,127
11,47,131,180,164,0,203
11,48,246,11,92,0,82
11,49,5,188,45,0,250
11,50,110,3,234,0,234
11,51,145,125,242,0,123
11,52,142,41,161,0,101
11,53,158,34,136,0,154
11,54,49,163,236,0,58
11,55,15,213,4,0,179
11,56,56,14,41,0,103
11,57,99,68,214,0,169
11,58,36,40,120,0,200
11,59,33,104,185,0,89
11,60,176,137,64,0,42
11,61,120,172,242,0,33
11,62,134,234,237,0,61
11,63,119,246,142,0,70
12,0,31,117,68,0,3
12,1,14,10,231,0,33
12,2,179,212,240,0,145
12,3,38,227,205,0,85
12,4,167,131,55,0,242
12,5,114,194,148,0,11
12,6,84,11,6,0,141
12,7,20,87,184,0,219
12,8,238,90,45,0,120
12,9,163,111,103,0,155
12,10,1,66,107,0,130
12,11,181,233,40,0,120
12,12,41,206,57,0,252
12,13,157,253,38,0,233
12,14,246,63,92,0,157
12,15,29,178,17,0,99
12,16,194,36,86,0,230
12,17,15,44,4,0,51
12,18,18,254,79,0,210
12,19,88,97,31,0,43
12,20,147,57,230,0,240
12,21,219,216,166,0,229
12,22,165,175,240,0,214
12,23,28,42,91,0,192
12,24,37,193,93,0,167
12,25,232,55,25,0,225
12,26,92,250,180,0,40
12,27,4,170,223,0,235
12,28,160,0,31,0,197
12,29,164,3,74,0,80
12,30,127,113,14,0,88
12,31,254,54,13,0,85
12,32,33,177,185,0,79
12,33,87,63,115,0,77
12,34,250,98,133,0,207
12,35,11,200,185,0,57
12,36,188,37,31,0,72
12,37,241,34,233,0,219
12,38,125,82,5,0,73
12,39,115,155,15,0,251
12,40,109,56,228,0,105
12,41,50,155,221,0,171
12,42,212,228,65,0,65
12,43,177,75,152,0,138
12,44,45,215,6,0,140
12,45,118,208,51,0,224
12,46,57,35,206,0,211
12,47,113,117,4,0,99
12,48,63,84,62,0,205
12,49,95,16,55,0,52
12,50,111,133,117,0,94
12,51,79,18,10,0,123
12,52,34,122,53,0,93
12,53,32,195,209,0,22
12,54,175,123,25,0,64
12,55,204,227,167,0,109
12,56,42,252,246,0,54
12,57,65,106,248,0,25
12,58,117,53,61,0,149
12,59,102,19,192,0,147
12,60,247,27,10,0,161
12,61,10,46,91,0,97
12,62,249,119,87,0,71
12,63,153,139,87,0,176
13,0,79,57,98,0,98
13,1,38,158,205,0,163
13,2,170,28,243,0,70
13,3,115,44,15,0,187
13,4,190,83,142,0,35
13,5,54,47,96,0,40
13,6,114,156,148,0,178
13,7,85,61,168,0,249
13,8,118,76,189,0,190
13,9,212,61,65,0,153
13,10,51,147,111,0,88
13,11,25,140,2,0,127
13,12,146,172,106,0,8
13,13,186,146,52,0,5
13,14,246,202,92,0,128
13,15,61,101,39,0,225
13,16,13,193,209,0,92
13,17,249,202,87,0,152
13,18,252,129,244,0,29
13,19,221,203,116,0,11
13,20,67,62,204,0,117
13,21,193,42,123,0,107
13,22,151,47,199,0,148
13,23,208,84,19,0,152
13,24,168,251,18,0,13
13,25,132,133,176,0,185
13,26,150,71,156,0,197
13,27,251,111,71,0,94
13,28,40,193,137,0,86
13,29,110,220,234,0,147
13,30,172,207,136,0,252
13,31,158,121,136,0,242
13,32,243,205,157,0,34
13,33,181,126,40,0,96
13,34,148,159,250,0,7
13,35,93,32,50,0,186
13,36,2,24,24,1,1
13,37,18,117,79,0,172
13,38,204,109,167,0,63
13,39,119,229,62,0,29
13,40,194,143,86,0,64
13,41,231,39,238,0,98
13,42,103,36,239,0,203
13,43,222,89,36,0,178
13,44,86,244,179,0,97
13,45,83,85,219,0,222
13,46,167,95,82,0,20
13,47,62,162,191,0,142
13,48,101,252,14,0,155
13,49,124,69,67,0,35
13,50,235,71,8,0,219
13,51,70,109,167,0,49
13,52,224,28,212,0,176
13,53,74,48,218,0,56
13,54,111,75,236,0,92
13,55,255,37,0,0,104
13,56,138,148,223,0,144
13,57,26,173,72,0,108
13,58,7,39,64,0,107
13,59,88,216,31,0,152
13,60,254,170,13,0,69
13,61,29,175,17,0,129
13,62,136,187,231,0,254
13,63,180,122,179,0,156
14,0,232,2,166,0,251
14,1,175,16,25,0,74
14,2,70,86,5,0,21
14,3,126,154,238,0,215
14,4,72,107,234,0,218
14,5,77,55,34,0,139
14,6,36,51,171,0,25
14,7,66,1,50,0,81
14,8,104,162,228,0,3
14,9,255,142,0,0,30
14,10,60,249,192,0,22
14,11,136,247,231,0,95
14,12,42,138,246,0,65
14,13,139,253,26,0,90
14,14,166,115,5,0,186
14,15,229,175,252,0,196
14,16,244,190,226,0,177
14,17,240,3,250,0,8
14,18,209,34,151,0,246
14,19,180,41,179,0,253
14,20,102,7,153,0,195
14,21,137,241,162,0,126
14,22,241,31,170,0,117
14,23,78,47,146,0,193
14,24,10,78,91,0,105
14,25,189,203,209,0,226
14,26,213,168,122,0,132
14,27,1,236,107,0,98
14,28,190,27,142,0,131
14,29,82,169,104,0,138
14,30,112,9,100,0,37
14,31,179,127,240,0,112
14,32,105,72,160,0,136
14,33,168,145,126,0,174
14,34,253,135,60,0,193
14,35,217,221,185,0,199
14,36,62,18,73,0,199
14,37,203,26,56,0,156
14,38,216,71,242,0,101
14,39,61,238,39,0,4
14,40,43,77,46,0,250
14,41,118,65,189,0,255
14,42,73,123,245,0,258
14,43,218,133,169,0,176
14,44,37,247,93,0,119
14,45,199,0,149,0,123
14,46,114,253,148,0,20
14,47,154,187,203,0,245
14,48,109,18,228,0,159
14,49,97,101,78,0,216
14,50,254,181,13,0,205
14,51,95,20,72,0,174
14,52,41,139,57,0,100
14,53,193,145,123,0,117
14,54,163,174,103,0,75
14,55,251,79,71,0,60
14,56,27,72,233,0,149
14,57,231,161,238,0,143
14,58,140,102,37,0,188
14,59,67,125,204,0,206
14,60,69,131,201,0,77
14,61,51,250,111,0,169
14,62,9,23,6,0,124
14,63,46,114,217,0,243
15,0,146,251,106,0,121
15,1,100,175,100,0,237
15,2,176,156,64,0,193
15,3,42,33,246,0,142
15,4,97,104,78,0,58
15,5,130,53,96,0,10
15,6,108,169,87,0,121
15,7,80,216,133,0,236
15,8,55,17,244,0,109
15,9,157,130,38,0,154
15,10,84,230,6,0,32
15,11,246,157,92,0,63
15,12,166,105,35,0,119
15,13,171,81,145,0,5
15,14,126,103,238,0,84
15,15,196,93,51,0,9
15,16,13,31,117,0,210
15,17,3,129,143,0,239
15,18,173,84,184,0,172
15,19,125,13,202,0,217
15,20,119,108,142,0,54
15,21,79,117,98,0,233
15,22,35,18,99,0,207
15,23,103,163,94,0,130
15,24,169,191,91,0,137
15,25,164,167,74,0,22
15,26,205,216,21,0,156
15,27,233,84,251,0,217
15,28,6,47,180,0,68
15,29,58,181,158,0,207
15,30,36,155,120,0,132
15,31,151,17,199,0,144
15,32,231,115,238,0,92
15,33,227,146,180,0,12
15,34,245,137,193,0,165
15,35,136,98,154,0,102
15,36,226,82,59,0,176
